type_id,type_name,group_id,snapshot,group_name
366448,Republic Logistics mk.0,351064,20180110,Infantry Dropsuits
366449,Republic Scout M-I,351064,20180110,Infantry Dropsuits
366450,Republic Scout M/1-Series,351064,20180110,Infantry Dropsuits
366451,Republic Scout mk.0,351064,20180110,Infantry Dropsuits
366489,State Assault C-I,351064,20180110,Infantry Dropsuits
366490,State Logistics C-I,351064,20180110,Infantry Dropsuits
366491,State Assault C/1-Series,351064,20180110,Infantry Dropsuits
366492,State Logistics C/1-Series,351064,20180110,Infantry Dropsuits
366493,State Assault ck.0,351064,20180110,Infantry Dropsuits
366494,State Logistics ck.0,351064,20180110,Infantry Dropsuits
366507,State Myron,351210,20180110,Infantry Vehicles
366508,State Gunnlogi,351210,20180110,Infantry Vehicles
366509,State Saga,351210,20180110,Infantry Vehicles
366677,'Neo' Sentinel M-I,351064,20180110,Infantry Dropsuits
366678,'Neo' Sentinel M/1-Series,351064,20180110,Infantry Dropsuits
366679,'Neo' Sentinel mk.0,351064,20180110,Infantry Dropsuits
366680,'Neo' Sentinel G-I,351064,20180110,Infantry Dropsuits
366682,'Neo' Sentinel gk.0,351064,20180110,Infantry Dropsuits
366683,'Neo' Sentinel C-I,351064,20180110,Infantry Dropsuits
366685,'Neo' Sentinel ck.0,351064,20180110,Infantry Dropsuits
366686,Gallente Heavy Frame G/1-Series,351064,20180110,Infantry Dropsuits
366687,Gallente Heavy Frame gk.0,351064,20180110,Infantry Dropsuits
366688,Minmatar Heavy Frame M/1-Series,351064,20180110,Infantry Dropsuits
366689,Minmatar Heavy Frame mk.0,351064,20180110,Infantry Dropsuits
366690,Caldari Heavy Frame C/1-Series,351064,20180110,Infantry Dropsuits
366691,Caldari Heavy Frame ck.0,351064,20180110,Infantry Dropsuits
366695,Militia Caldari Heavy Frame,351064,20180110,Infantry Dropsuits
366696,Militia Gallente Heavy Frame,351064,20180110,Infantry Dropsuits
366697,Militia Minmatar Heavy Frame,351064,20180110,Infantry Dropsuits
366698,Commando C-I,351064,20180110,Infantry Dropsuits
366699,Commando G-I,351064,20180110,Infantry Dropsuits
366700,Commando M-I,351064,20180110,Infantry Dropsuits
366710,Commando C/1-Series,351064,20180110,Infantry Dropsuits
366711,Commando ck.0,351064,20180110,Infantry Dropsuits
366712,Commando G/1-Series,351064,20180110,Infantry Dropsuits
366713,Commando gk.0,351064,20180110,Infantry Dropsuits
366714,Commando M/1-Series,351064,20180110,Infantry Dropsuits
366715,Commando mk.0,351064,20180110,Infantry Dropsuits
366716,'Neo' Commando C-I,351064,20180110,Infantry Dropsuits
366718,'Neo' Commando ck.0,351064,20180110,Infantry Dropsuits
366719,'Neo' Commando G-I,351064,20180110,Infantry Dropsuits
366720,'Neo' Commando G/1-Series,351064,20180110,Infantry Dropsuits
366721,'Neo' Commando gk.0,351064,20180110,Infantry Dropsuits
366722,'Neo' Commando M-I,351064,20180110,Infantry Dropsuits
366723,'Neo' Commando M/1-Series,351064,20180110,Infantry Dropsuits
366724,'Neo' Commando mk.0,351064,20180110,Infantry Dropsuits
366732,Amarr Light Frame A/1-Series,351064,20180110,Infantry Dropsuits
366733,Amarr Light Frame ak.0,351064,20180110,Infantry Dropsuits
366734,Caldari Light Frame C/1-Series,351064,20180110,Infantry Dropsuits
366735,Caldari Light Frame ck.0,351064,20180110,Infantry Dropsuits
366736,Militia Caldari Light Frame,351064,20180110,Infantry Dropsuits
366737,Militia Amarr Light Frame,351064,20180110,Infantry Dropsuits
367442,'Sarak' Assault A-I+,351064,20180110,Infantry Dropsuits
367443,'Ukko' Assault C-I+,351064,20180110,Infantry Dropsuits
367450,'Magni' Assault M-I+,351064,20180110,Infantry Dropsuits
367451,'Memnon' Assault G-I+,351064,20180110,Infantry Dropsuits
367453,'Behemoth' Sentinel A-I+,351064,20180110,Infantry Dropsuits
367455,'Izanami' Sentinel C-I+,351064,20180110,Infantry Dropsuits
367456,'Jotunn' Sentinel M-I+,351064,20180110,Infantry Dropsuits
367457,'Enkidu' Sentinel G-I+,351064,20180110,Infantry Dropsuits
367600,APEX 'Dominus' Sentinel,367594,20180110,Visual Customization
367634,'Quafe' Sentinel G-I,351064,20180110,Infantry Dropsuits
367650,'Quafe' Sentinel C-I,351064,20180110,Infantry Dropsuits
367651,'Quafe' Sentinel A-I,351064,20180110,Infantry Dropsuits
367652,'Quafe' Sentinel M-I,351064,20180110,Infantry Dropsuits
367653,'Quafe' Assault G-I,351064,20180110,Infantry Dropsuits
367654,'Quafe' Assault A-I,351064,20180110,Infantry Dropsuits
367655,'Quafe' Assault M-I,351064,20180110,Infantry Dropsuits
367656,'Quafe' Scout C-I,351064,20180110,Infantry Dropsuits
367657,'Quafe' Scout A-I,351064,20180110,Infantry Dropsuits
367658,'Quafe' Scout M-I,351064,20180110,Infantry Dropsuits
367677,APEX 'Shogun' Sentinel,367594,20180110,Visual Customization
367679,APEX 'Atlas' Sentinel,367594,20180110,Visual Customization
367681,APEX 'Warlord' Sentinel,367594,20180110,Visual Customization
367685,APEX 'Rasetsu' Assault,367594,20180110,Visual Customization
367687,APEX 'Spartan' Assault,367594,20180110,Visual Customization
367689,APEX 'Nomad' Assault,367594,20180110,Visual Customization
367691,APEX 'Opus' Assault,367594,20180110,Visual Customization
367693,APEX 'Kampo' Logistics,367594,20180110,Visual Customization
367695,APEX 'Chiron' Logistics,367594,20180110,Visual Customization
367697,APEX 'Shaman' Logistics,367594,20180110,Visual Customization
367699,APEX 'Seraph' Logistics,367594,20180110,Visual Customization
367701,APEX 'Hawk' Scout,367594,20180110,Visual Customization
367703,APEX 'Serpent' Scout,367594,20180110,Visual Customization
367705,APEX 'Tiger' Scout,367594,20180110,Visual Customization
367707,APEX 'Dragon' Scout,367594,20180110,Visual Customization
367709,APEX 'Samurai' Commando,367594,20180110,Visual Customization
367711,APEX 'Centurion' Commando,367594,20180110,Visual Customization
367713,APEX 'Renegade' Commando,367594,20180110,Visual Customization
367715,APEX 'Paladin' Commando,367594,20180110,Visual Customization
367716,Archduke's Modified Sentinel mk.0,351064,20180110,Infantry Dropsuits
367738,Frame's Modified Assault ck.0,351064,20180110,Infantry Dropsuits
367742,Scotsman's Modified Scout gk.0,351064,20180110,Infantry Dropsuits
367751,Logibro's Modified Logistics mk.0,351064,20180110,Infantry Dropsuits
367760,Rattati's Modified Assault gk.0,351064,20180110,Infantry Dropsuits
367811,State 'Shogun' Sentinel,367594,20180110,Visual Customization
367854,Imperial 'Opus' Assault,367594,20180110,Visual Customization
367856,Republic 'Shaman' Logistics,367594,20180110,Visual Customization
367863,Federation 'Serpent' Scout,367594,20180110,Visual Customization
367864,Federation 'Centurion' Commando,367594,20180110,Visual Customization
367885,Storm Raider's Modified Commando ak.0,351064,20180110,Infantry Dropsuits
367948,Federation 'Atlas' Sentinel,367594,20180110,Visual Customization
367955,State 'Rasetsu' Assault,367594,20180110,Visual Customization
367959,Imperial 'Seraph' Logistics,367594,20180110,Visual Customization
367960,Republic 'Tiger' Scout,367594,20180110,Visual Customization
367963,Republic 'Renegade' Commando,367594,20180110,Visual Customization
367987,APEX 'Atlas' Sentinel vX.1,367594,20180110,Visual Customization
367988,APEX 'Nomad' Assault vX.1,367594,20180110,Visual Customization
367989,APEX 'Dragon' Scout vX.1,367594,20180110,Visual Customization
367998,Republic 'Warlord' Sentinel,367594,20180110,Visual Customization
367999,Federation 'Spartan' Assault,367594,20180110,Visual Customization
368000,State 'Kampo' Logistics,367594,20180110,Visual Customization
368001,Imperial 'Dragon' Scout,367594,20180110,Visual Customization
368003,Imperial 'Paladin' Commando,367594,20180110,Visual Customization
368022,Imperial 'Dominus' Sentinel,367594,20180110,Visual Customization
368023,Republic 'Nomad' Assault,367594,20180110,Visual Customization
368024,Federation 'Chiron' Logistics,367594,20180110,Visual Customization
368025,State 'Hawk' Scout,367594,20180110,Visual Customization
368026,State 'Samurai' Commando,367594,20180110,Visual Customization
368061,'Hastati' Basic-M A-I,351064,20180110,Infantry Dropsuits
368062,'Principe' Basic-M A/I,351064,20180110,Infantry Dropsuits
368064,'Toxotai' Basic-M G-I,351064,20180110,Infantry Dropsuits
368065,'Phalanx' Basic-M G/I,351064,20180110,Infantry Dropsuits
368066,'Grettir' Basic-M M-I,351064,20180110,Infantry Dropsuits
368067,'Kari' Basic-M M/I,351064,20180110,Infantry Dropsuits
368069,'Kullervo' Basic-M C-I,351064,20180110,Infantry Dropsuits
368071,'Tarapitha' Basic-M C/I,351064,20180110,Infantry Dropsuits
368518,CreoDron Methana vX.1,351210,20180110,Infantry Vehicles
368524,Imperial Scout A-I,351064,20180110,Infantry Dropsuits
368531,'Quafe' Gunnlogi,351210,20180110,Infantry Vehicles
368532,'Quafe' Madrugar,351210,20180110,Infantry Vehicles
368533,'Quafe' Grimsnes,351210,20180110,Infantry Vehicles
368534,'Quafe' Myron,351210,20180110,Infantry Vehicles
368539,'Quafe' Methana,351210,20180110,Infantry Vehicles
368546,'Quafe' Saga Blueprint,351210,20180110,Infantry Vehicles
368547,'Quafe' Methana Blueprint,351210,20180110,Infantry Vehicles
368549,'Quafe' Logistics C-I,351064,20180110,Infantry Dropsuits
368551,'Quafe' Logistics M-I,351064,20180110,Infantry Dropsuits
368552,'Quafe' Commando A-I,351064,20180110,Infantry Dropsuits
368554,'Quafe' Commando G-I,351064,20180110,Infantry Dropsuits
368555,'Quafe' Commando M-I,351064,20180110,Infantry Dropsuits
368574,Imperial Scout A/1-Series,351064,20180110,Infantry Dropsuits
368576,'Brutor' Logistics M-I,351064,20180110,Infantry Dropsuits
368577,'Tash Murkon' Logistics A-I,351064,20180110,Infantry Dropsuits
368579,Imperial Scout ak.0,351064,20180110,Infantry Dropsuits
368580,'Tash Murkon' Sentinel A-I,351064,20180110,Infantry Dropsuits
368581,'Brutor' Commando M-I,351064,20180110,Infantry Dropsuits
368582,'Kaalakiota' Assault C-I,351064,20180110,Infantry Dropsuits
368583,'Kaalakiota' Scout C-I,351064,20180110,Infantry Dropsuits
368584,'Roden' Scout G-I,351064,20180110,Infantry Dropsuits
368585,'Roden' Commando G-I,351064,20180110,Infantry Dropsuits
368586,State Scout C-I,351064,20180110,Infantry Dropsuits
368594,State Scout C/1-Series,351064,20180110,Infantry Dropsuits
368614,State Scout ck.0,351064,20180110,Infantry Dropsuits
368615,State Commando C-I,351064,20180110,Infantry Dropsuits
368616,State Commando C/1-Series,351064,20180110,Infantry Dropsuits
368617,State Commando ck.0,351064,20180110,Infantry Dropsuits
368619,State Sentinel C/1-Series,351064,20180110,Infantry Dropsuits
368620,State Sentinel ck.0,351064,20180110,Infantry Dropsuits
368631,Federation Commando G-I,351064,20180110,Infantry Dropsuits
368633,Federation Commando gk.0,351064,20180110,Infantry Dropsuits
368636,Federation Sentinel gk.0,351064,20180110,Infantry Dropsuits
368638,Republic Commando M-I,351064,20180110,Infantry Dropsuits
368640,Republic Commando M/1-Series,351064,20180110,Infantry Dropsuits
368647,Republic Commando mk.0,351064,20180110,Infantry Dropsuits
368650,Republic Sentinel M/1-Series,351064,20180110,Infantry Dropsuits
368651,Republic Sentinel mk.0,351064,20180110,Infantry Dropsuits
368880,Marduk G-I,351210,20180110,Infantry Vehicles
368881,Madrugar G/1,351210,20180110,Infantry Vehicles
368882,Madrugar Gv.0,351210,20180110,Infantry Vehicles
368884,Marduk G/1,351210,20180110,Infantry Vehicles
368885,Marduk Gv.0,351210,20180110,Infantry Vehicles
368887,Gladius C-I,351210,20180110,Infantry Vehicles
368888,Gunnlogi C/1,351210,20180110,Infantry Vehicles
368889,Gunnlogi Cv.0,351210,20180110,Infantry Vehicles
368890,Gladius C/1,351210,20180110,Infantry Vehicles
368891,Gladius Cv.0,351210,20180110,Infantry Vehicles
368908,Shield AV - AM,351064,20180110,Infantry Dropsuits
368909,Recon - AM,351064,20180110,Infantry Dropsuits
368910,Shield AV - CA,351064,20180110,Infantry Dropsuits
368911,Recon - CA,351064,20180110,Infantry Dropsuits
368912,Shield AV - GA,351064,20180110,Infantry Dropsuits
368913,Recon - GA,351064,20180110,Infantry Dropsuits
368914,Shield AV - MN,351064,20180110,Infantry Dropsuits
368915,Recon - MN,351064,20180110,Infantry Dropsuits
369408,Standard Assault A-I,351064,20180110,Infantry Dropsuits
369409,Standard Assault C-I,351064,20180110,Infantry Dropsuits
369410,Standard Assault G-I,351064,20180110,Infantry Dropsuits
369411,Standard Assault M-I,351064,20180110,Infantry Dropsuits
369413,Standard Commando C-I,351064,20180110,Infantry Dropsuits
369414,Standard Commando G-I,351064,20180110,Infantry Dropsuits
369415,Standard Commando M-I,351064,20180110,Infantry Dropsuits
369416,Standard Logistics A-I,351064,20180110,Infantry Dropsuits
369419,Standard Logistics M-I,351064,20180110,Infantry Dropsuits
369421,Standard Scout C-I,351064,20180110,Infantry Dropsuits
369422,Standard Scout G-I,351064,20180110,Infantry Dropsuits
369424,Standard Sentinel A-I,351064,20180110,Infantry Dropsuits
369425,Standard Sentinel C-I,351064,20180110,Infantry Dropsuits
369427,Standard Sentinel M-I,351064,20180110,Infantry Dropsuits
47131,Standup Cenobite I,1537,20180214,Support Fighter
47132,Standup Scarab I,1537,20180214,Support Fighter
47133,Standup Dromi I,1537,20180214,Support Fighter
47134,Standup Cenobite II,1537,20180214,Support Fighter
47135,Standup Scarab II,1537,20180214,Support Fighter
47136,Standup Siren II,1537,20180214,Support Fighter
47137,Standup Dromi II,1537,20180214,Support Fighter
47138,Standup Dragonfly I,1652,20180214,Light Fighter
47139,Standup Firbolg I,1652,20180214,Light Fighter
47140,Standup Einherji I,1652,20180214,Light Fighter
47141,Standup Templar II,1652,20180214,Light Fighter
47142,Standup Dragonfly II,1652,20180214,Light Fighter
47143,Standup Firbolg II,1652,20180214,Light Fighter
47144,Standup Einherji II,1652,20180214,Light Fighter
47145,Standup Equite I,1652,20180214,Light Fighter
47146,Standup Locust I,1652,20180214,Light Fighter
47147,Standup Satyr I,1652,20180214,Light Fighter
47148,Standup Equite II,1652,20180214,Light Fighter
47149,Standup Locust II,1652,20180214,Light Fighter
47150,Standup Satyr II,1652,20180214,Light Fighter
47151,Standup Gram II,1652,20180214,Light Fighter
47269,Trig Small,25,20180323,Frigate
47270,Trig Medium,26,20180323,Cruiser
47271,Trig Large,27,20180323,Battleship
47466,Praxis,27,20180323,Battleship
47512,Immensea Faction Citadel,1657,20180323,Citadel
47513,Amarr Faction Citadel,1657,20180323,Citadel
47514,Caldari Faction Citadel,1657,20180323,Citadel
47515,Gallente Faction Citadel,1657,20180323,Citadel
47516,Minmatar Faction Citadel,1657,20180323,Citadel
48635,"",833,20180827,Force Recon Ship
48636,"",830,20180827,Covert Ops
49710,Kikimora,420,20181113,Destroyer
49711,Drekavac,419,20181113,Combat Battlecruiser
49712,Rodiva,26,20181113,Cruiser
49713,Zarmazd,832,20181113,Logistics
52250,Nergal,324,20190529,Assault Frigate
52252,Ikitursa,358,20190529,Heavy Assault Cruiser
52254,Draugur,1534,20190529,Command Destroyer
52907,Zirnitra,485,20191115,Dreadnought
54731,Skybreaker,25,20200615,Frigate
54732,Stormbringer,26,20200615,Cruiser
54733,Thunderchild,27,20200615,Battleship
56701,Mobile Sanguine Harvester,1250,20201009,Mobile Tractor Unit
57319,Mobile Cynosural Beacon,4093,20210413,Mobile Cynosural Beacon
58906,Highsec Authorized Mobile Cynosural Beacon,4093,20210427,Mobile Cynosural Beacon
58904,Mobile Observatory,4107,20210608,Mobile Observatory
59630,Covert Mobile Cynosural Beacon,4093,20210713,Mobile Cynosural Beacon
58745,AIR Civilian Astero,25,20211013,Frigate
60244,Concord Rogue Analysis Beacon,4137,20211013,Mobile Analysis Beacon
60764,Laelaps,894,20211207,Heavy Interdiction Cruiser
60765,Raiju,893,20211207,Electronic Attack Ship
64034,Boobook,31,20220510,Shuttle
72811,Cyclone Fleet Issue,419,20221011,Combat Battlecruiser
72812,Ferox Navy Issue,419,20221011,Combat Battlecruiser
72869,Myrmidon Navy Issue,419,20221011,Combat Battlecruiser
72872,Prophecy Navy Issue,419,20221011,Combat Battlecruiser
72903,Probe Fleet Issue,25,20221011,Frigate
72904,Heron Navy Issue,25,20221011,Frigate
72907,Magnate Navy Issue,25,20221011,Frigate
72913,Imicus Navy Issue,25,20221011,Frigate
73225,Amarr Propaganda Broadcast Structure,4477,20221011,FW Propaganda Broadcast Structure
73226,Minmatar Propaganda Broadcast Structure,4477,20221011,FW Propaganda Broadcast Structure
73227,Caldari Propaganda Broadcast Structure,4477,20221011,FW Propaganda Broadcast Structure
73228,Gallente Propaganda Broadcast Structure,4477,20221011,FW Propaganda Broadcast Structure
73270,Amarr Listening Outpost,4499,20221108,FW Listening Outpost
73271,Minmatar Listening Outpost,4499,20221108,FW Listening Outpost
73272,Caldari Listening Outpost,4499,20221108,FW Listening Outpost
73273,Gallente Listening Outpost,4499,20221108,FW Listening Outpost
73787,Naglfar Fleet Issue,485,20221108,Dreadnought
73789,Coercer Navy Issue,420,20221108,Destroyer
73790,Revelation Navy Issue,485,20221108,Dreadnought
73792,Moros Navy Issue,485,20221108,Dreadnought
73793,Phoenix Navy Issue,485,20221108,Dreadnought
73794,Thrasher Fleet Issue,420,20221108,Destroyer
73795,Cormorant Navy Issue,420,20221108,Destroyer
73796,Catalyst Navy Issue,420,20221108,Destroyer
