type_id,type_name,group_id,snapshot
364172,CreoDron Breach HAV,351210,20200707
364178,'Black Eagle' Scout G/1-Series,351064,20200707
364242,Federal Defense Union Scout G-I,351064,20200707
364243,State Protectorate Assault C-I,351064,20200707
364246,CreoDron Transport Dropship,351210,20200707
364247,Kaalakiota Recon Dropship,351210,20200707
364317,Staff Recruiter Militia Frame,351064,20200707
364319,Senior Recruiter Assault C-I,351064,20200707
364322,Master Recruiter Assault C-II,351064,20200707
364565,'Templar' Assault A-I,351064,20200707
364566,'Templar' Logistics A-I,351064,20200707
364567,'Templar' Sentinel A-I,351064,20200707
364726,Armor AV - AM,351064,20200707
364732,Armor AV - GA,351064,20200707
364736,Armor AV - MN,351064,20200707
364738,Medic - AM,351064,20200707
364739,Sniper - AM,351064,20200707
364740,Frontline - AM,351064,20200707
364741,Medic - GA,351064,20200707
364742,Sniper - GA,351064,20200707
364743,Frontline - GA,351064,20200707
364744,Medic - MN,351064,20200707
364745,Frontline - MN,351064,20200707
364746,Sniper - MN,351064,20200707
364810,Amarr Light Frame A-I,351064,20200707
364811,Caldari Light Frame C-I,351064,20200707
364812,Gallente Light Frame G-I,351064,20200707
364813,Minmatar Light Frame M-I,351064,20200707
364814,Amarr Medium Frame A-I,351064,20200707
364815,Caldari Medium Frame C-I,351064,20200707
364816,Gallente Medium Frame G-I,351064,20200707
364817,Minmatar Medium Frame M-I,351064,20200707
364818,Amarr Heavy Frame A-I,351064,20200707
364819,Caldari Heavy Frame C-I,351064,20200707
364820,Gallente Heavy Frame G-I,351064,20200707
364821,Minmatar Heavy Frame M-I,351064,20200707
364863,Minmatar Light Frame M/1-Series,351064,20200707
364872,Minmatar Light Frame mk.0,351064,20200707
364873,Gallente Light Frame G/1-Series,351064,20200707
364874,Gallente Light Frame gk.0,351064,20200707
364875,Minmatar Medium Frame M/1-Series,351064,20200707
364876,Minmatar Medium Frame mk.0,351064,20200707
364877,Gallente Medium Frame G/1-Series,351064,20200707
364878,Gallente Medium Frame gk.0,351064,20200707
364879,Caldari Medium Frame C/1-Series,351064,20200707
364880,Caldari Medium Frame ck.0,351064,20200707
364881,Amarr Medium Frame A/1-Series,351064,20200707
364882,Amarr Medium Frame ak.0,351064,20200707
364883,Amarr Heavy Frame A/1-Series,351064,20200707
364884,Amarr Heavy Frame ak.0,351064,20200707
364952,Militia Minmatar Light Frame,351064,20200707
364955,Militia Amarr Medium Frame,351064,20200707
364956,Militia Gallente Medium Frame,351064,20200707
365262,Commando A/1-Series,351064,20200707
365263,Commando ak.0,351064,20200707
365297,'Neo' Commando A-I,351064,20200707
365298,'Neo' Commando A/1-Series,351064,20200707
365299,'Neo' Commando ak.0,351064,20200707
365306,'Neo' Logistics A-I,351064,20200707
365307,'Neo' Logistics A/1-Series,351064,20200707
365308,'Neo' Logistics ak.0,351064,20200707
365309,'Neo' Logistics G-I,351064,20200707
365310,'Neo' Logistics G/1-Series,351064,20200707
365311,'Neo' Logistics gk.0,351064,20200707
365312,'Neo' Logistics C-I,351064,20200707
365313,'Neo' Logistics C/1-Series,351064,20200707
365314,'Neo' Logistics ck.0,351064,20200707
365315,'Neo' Assault A-I,351064,20200707
365316,'Neo' Assault A/1-Series,351064,20200707
365317,'Neo' Assault ak.0,351064,20200707
365318,'Neo' Assault G-I,351064,20200707
365319,'Neo' Assault G/1-Series,351064,20200707
365320,'Neo' Assault gk.0,351064,20200707
365321,'Neo' Assault M-I,351064,20200707
365322,'Neo' Assault M/1-Series,351064,20200707
365323,'Neo' Assault mk.0,351064,20200707
365324,'Neo' Scout M-I,351064,20200707
365325,'Neo' Scout M/1-Series,351064,20200707
365326,'Neo' Scout mk.0,351064,20200707
365420,'LC-225' Saga-II,351210,20200707
365428,Saga-II,351210,20200707
365701,'Pyrus' Assault A/1-Series,351064,20200707
365704,'Pyrus' Assault C/1-Series,351064,20200707
365708,'Pyrus' Assault gk.0,351064,20200707
365721,'Pyrus' Logistics M-I,351064,20200707
365723,'Pyrus' Logistics mk.0,351064,20200707
365928,'Flying Scotsman' Assault ck.0,351064,20200707
365930,'Hellmar' Sentinel ak.0,351064,20200707
365932,'Remnant IX' Logistics mk.0,351064,20200707
365934,'Wolfman' Assault A/1-Series,351064,20200707
365936,'Rattati' Assault G/1-Series,351064,20200707
365938,'Logicloop' Scout M-I,351064,20200707
365940,'Foxfour' Assault G-I,351064,20200707
365942,'Tigris' Sentinel A-I,351064,20200707
365943,'Praetorian VII' Madrugar,351210,20200707
365944,'Nullarbor' Myron,351210,20200707
365945,'Greyscale' Saga,351210,20200707
365971,'Neo' Scout A-I,351064,20200707
365973,'Neo' Scout ak.0,351064,20200707
365974,'Neo' Scout C-I,351064,20200707
365975,'Neo' Scout C/1-Series,351064,20200707
365976,'Neo' Scout ck.0,351064,20200707
365993,'Origin' Assault C-I,351064,20200707
365994,'Origin' Logistics M-I,351064,20200707
366336,'State Peacekeeper' Assault C/1-Series,351064,20200707
366337,'State Peacekeeper' Assault ck.0,351064,20200707
366338,'Republic Command' Assault M/1-Series,351064,20200707
366339,'Republic Command' Assault mk.0,351064,20200707
366340,'Imperial Guard' Assault A/1-Series,351064,20200707
366341,'Imperial Guard' Assault ak.0,351064,20200707
366342,'Federal Marine' Assault G/1-Series,351064,20200707
366343,'Federal Marine' Assault gk.0,351064,20200707
366346,'Stahl' Assault C-I,351064,20200707
366363,Federation Assault G-I,351064,20200707
366364,Federation Assault G/1-Series,351064,20200707
366365,Federation Assault gk.0,351064,20200707
366366,Federation Logistics G-I,351064,20200707
366367,Federation Logistics G/1-Series,351064,20200707
366368,Federation Logistics gk.0,351064,20200707
366369,Federation Scout G-I,351064,20200707
366370,Federation Scout G/1-Series,351064,20200707
366371,Federation Scout gk.0,351064,20200707
366382,Federation Grimsnes,351210,20200707
366383,Federation Madrugar,351210,20200707
366384,Federation Methana,351210,20200707
366412,Imperial Assault A-I,351064,20200707
366413,Imperial Assault A/1-Series,351064,20200707
366414,Imperial Assault ak.0,351064,20200707
366415,Imperial Commando A-I,351064,20200707
366416,Imperial Commando A/1-Series,351064,20200707
366417,Imperial Commando ak.0,351064,20200707
366418,Imperial Logistics A-I,351064,20200707
366419,Imperial Logistics A/1-Series,351064,20200707
366420,Imperial Logistics ak.0,351064,20200707
366421,Imperial Sentinel A-I,351064,20200707
366422,Imperial Sentinel A/1-Series,351064,20200707
366423,Imperial Sentinel ak.0,351064,20200707
366443,Republic Assault M-I,351064,20200707
366444,Republic Assault M/1-Series,351064,20200707
366445,Republic Assault mk.0,351064,20200707
366446,Republic Logistics M-I,351064,20200707
366447,Republic Logistics M/1-Series,351064,20200707
366448,Republic Logistics mk.0,351064,20200707
366449,Republic Scout M-I,351064,20200707
366450,Republic Scout M/1-Series,351064,20200707
366451,Republic Scout mk.0,351064,20200707
366489,State Assault C-I,351064,20200707
366490,State Logistics C-I,351064,20200707
366491,State Assault C/1-Series,351064,20200707
366492,State Logistics C/1-Series,351064,20200707
366493,State Assault ck.0,351064,20200707
366494,State Logistics ck.0,351064,20200707
366507,State Myron,351210,20200707
366508,State Gunnlogi,351210,20200707
366509,State Saga,351210,20200707
366677,'Neo' Sentinel M-I,351064,20200707
366678,'Neo' Sentinel M/1-Series,351064,20200707
366679,'Neo' Sentinel mk.0,351064,20200707
366680,'Neo' Sentinel G-I,351064,20200707
366682,'Neo' Sentinel gk.0,351064,20200707
366683,'Neo' Sentinel C-I,351064,20200707
366685,'Neo' Sentinel ck.0,351064,20200707
366686,Gallente Heavy Frame G/1-Series,351064,20200707
366687,Gallente Heavy Frame gk.0,351064,20200707
366688,Minmatar Heavy Frame M/1-Series,351064,20200707
366689,Minmatar Heavy Frame mk.0,351064,20200707
366690,Caldari Heavy Frame C/1-Series,351064,20200707
366691,Caldari Heavy Frame ck.0,351064,20200707
366695,Militia Caldari Heavy Frame,351064,20200707
366696,Militia Gallente Heavy Frame,351064,20200707
366697,Militia Minmatar Heavy Frame,351064,20200707
366698,Commando C-I,351064,20200707
366699,Commando G-I,351064,20200707
366700,Commando M-I,351064,20200707
366710,Commando C/1-Series,351064,20200707
366711,Commando ck.0,351064,20200707
366712,Commando G/1-Series,351064,20200707
366713,Commando gk.0,351064,20200707
366714,Commando M/1-Series,351064,20200707
366715,Commando mk.0,351064,20200707
366716,'Neo' Commando C-I,351064,20200707
366718,'Neo' Commando ck.0,351064,20200707
366719,'Neo' Commando G-I,351064,20200707
366720,'Neo' Commando G/1-Series,351064,20200707
366721,'Neo' Commando gk.0,351064,20200707
366722,'Neo' Commando M-I,351064,20200707
366723,'Neo' Commando M/1-Series,351064,20200707
366724,'Neo' Commando mk.0,351064,20200707
366732,Amarr Light Frame A/1-Series,351064,20200707
366733,Amarr Light Frame ak.0,351064,20200707
366734,Caldari Light Frame C/1-Series,351064,20200707
366735,Caldari Light Frame ck.0,351064,20200707
366736,Militia Caldari Light Frame,351064,20200707
366737,Militia Amarr Light Frame,351064,20200707
367442,'Sarak' Assault A-I+,351064,20200707
367443,'Ukko' Assault C-I+,351064,20200707
367450,'Magni' Assault M-I+,351064,20200707
367451,'Memnon' Assault G-I+,351064,20200707
367453,'Behemoth' Sentinel A-I+,351064,20200707
367455,'Izanami' Sentinel C-I+,351064,20200707
367456,'Jotunn' Sentinel M-I+,351064,20200707
367457,'Enkidu' Sentinel G-I+,351064,20200707
367600,APEX 'Dominus' Sentinel,367594,20200707
367634,'Quafe' Sentinel G-I,351064,20200707
367650,'Quafe' Sentinel C-I,351064,20200707
367651,'Quafe' Sentinel A-I,351064,20200707
367652,'Quafe' Sentinel M-I,351064,20200707
367653,'Quafe' Assault G-I,351064,20200707
367654,'Quafe' Assault A-I,351064,20200707
367655,'Quafe' Assault M-I,351064,20200707
367656,'Quafe' Scout C-I,351064,20200707
367657,'Quafe' Scout A-I,351064,20200707
367658,'Quafe' Scout M-I,351064,20200707
367677,APEX 'Shogun' Sentinel,367594,20200707
367679,APEX 'Atlas' Sentinel,367594,20200707
367681,APEX 'Warlord' Sentinel,367594,20200707
367685,APEX 'Rasetsu' Assault,367594,20200707
367687,APEX 'Spartan' Assault,367594,20200707
367689,APEX 'Nomad' Assault,367594,20200707
367691,APEX 'Opus' Assault,367594,20200707
367693,APEX 'Kampo' Logistics,367594,20200707
367695,APEX 'Chiron' Logistics,367594,20200707
367697,APEX 'Shaman' Logistics,367594,20200707
367699,APEX 'Seraph' Logistics,367594,20200707
367701,APEX 'Hawk' Scout,367594,20200707
367703,APEX 'Serpent' Scout,367594,20200707
367705,APEX 'Tiger' Scout,367594,20200707
367707,APEX 'Dragon' Scout,367594,20200707
367709,APEX 'Samurai' Commando,367594,20200707
367711,APEX 'Centurion' Commando,367594,20200707
367713,APEX 'Renegade' Commando,367594,20200707
367715,APEX 'Paladin' Commando,367594,20200707
367716,Archduke's Modified Sentinel mk.0,351064,20200707
367738,Frame's Modified Assault ck.0,351064,20200707
367742,Scotsman's Modified Scout gk.0,351064,20200707
367751,Logibro's Modified Logistics mk.0,351064,20200707
367760,Rattati's Modified Assault gk.0,351064,20200707
367811,State 'Shogun' Sentinel,367594,20200707
367854,Imperial 'Opus' Assault,367594,20200707
367856,Republic 'Shaman' Logistics,367594,20200707
367863,Federation 'Serpent' Scout,367594,20200707
367864,Federation 'Centurion' Commando,367594,20200707
367885,Storm Raider's Modified Commando ak.0,351064,20200707
367948,Federation 'Atlas' Sentinel,367594,20200707
367955,State 'Rasetsu' Assault,367594,20200707
367959,Imperial 'Seraph' Logistics,367594,20200707
367960,Republic 'Tiger' Scout,367594,20200707
367963,Republic 'Renegade' Commando,367594,20200707
367987,APEX 'Atlas' Sentinel vX.1,367594,20200707
367988,APEX 'Nomad' Assault vX.1,367594,20200707
367989,APEX 'Dragon' Scout vX.1,367594,20200707
367998,Republic 'Warlord' Sentinel,367594,20200707
367999,Federation 'Spartan' Assault,367594,20200707
368000,State 'Kampo' Logistics,367594,20200707
368001,Imperial 'Dragon' Scout,367594,20200707
368003,Imperial 'Paladin' Commando,367594,20200707
368022,Imperial 'Dominus' Sentinel,367594,20200707
368023,Republic 'Nomad' Assault,367594,20200707
368024,Federation 'Chiron' Logistics,367594,20200707
368025,State 'Hawk' Scout,367594,20200707
368026,State 'Samurai' Commando,367594,20200707
368061,'Hastati' Basic-M A-I,351064,20200707
368062,'Principe' Basic-M A/I,351064,20200707
368064,'Toxotai' Basic-M G-I,351064,20200707
368065,'Phalanx' Basic-M G/I,351064,20200707
368066,'Grettir' Basic-M M-I,351064,20200707
368067,'Kari' Basic-M M/I,351064,20200707
368069,'Kullervo' Basic-M C-I,351064,20200707
368071,'Tarapitha' Basic-M C/I,351064,20200707
368518,CreoDron Methana vX.1,351210,20200707
368524,Imperial Scout A-I,351064,20200707
368531,'Quafe' Gunnlogi,351210,20200707
368532,'Quafe' Madrugar,351210,20200707
368533,'Quafe' Grimsnes,351210,20200707
368534,'Quafe' Myron,351210,20200707
368539,'Quafe' Methana,351210,20200707
368546,'Quafe' Saga Blueprint,351210,20200707
368547,'Quafe' Methana Blueprint,351210,20200707
368549,'Quafe' Logistics C-I,351064,20200707
368551,'Quafe' Logistics M-I,351064,20200707
368552,'Quafe' Commando A-I,351064,20200707
368554,'Quafe' Commando G-I,351064,20200707
368555,'Quafe' Commando M-I,351064,20200707
368574,Imperial Scout A/1-Series,351064,20200707
368576,'Brutor' Logistics M-I,351064,20200707
368577,'Tash Murkon' Logistics A-I,351064,20200707
368579,Imperial Scout ak.0,351064,20200707
368580,'Tash Murkon' Sentinel A-I,351064,20200707
368581,'Brutor' Commando M-I,351064,20200707
368582,'Kaalakiota' Assault C-I,351064,20200707
368583,'Kaalakiota' Scout C-I,351064,20200707
368584,'Roden' Scout G-I,351064,20200707
368585,'Roden' Commando G-I,351064,20200707
368586,State Scout C-I,351064,20200707
368594,State Scout C/1-Series,351064,20200707
368614,State Scout ck.0,351064,20200707
368615,State Commando C-I,351064,20200707
368616,State Commando C/1-Series,351064,20200707
368617,State Commando ck.0,351064,20200707
368619,State Sentinel C/1-Series,351064,20200707
368620,State Sentinel ck.0,351064,20200707
368631,Federation Commando G-I,351064,20200707
368633,Federation Commando gk.0,351064,20200707
368636,Federation Sentinel gk.0,351064,20200707
368638,Republic Commando M-I,351064,20200707
368640,Republic Commando M/1-Series,351064,20200707
368647,Republic Commando mk.0,351064,20200707
368650,Republic Sentinel M/1-Series,351064,20200707
368651,Republic Sentinel mk.0,351064,20200707
368880,Marduk G-I,351210,20200707
368881,Madrugar G/1,351210,20200707
368882,Madrugar Gv.0,351210,20200707
368884,Marduk G/1,351210,20200707
368885,Marduk Gv.0,351210,20200707
368887,Gladius C-I,351210,20200707
368888,Gunnlogi C/1,351210,20200707
368889,Gunnlogi Cv.0,351210,20200707
368890,Gladius C/1,351210,20200707
368891,Gladius Cv.0,351210,20200707
368908,Shield AV - AM,351064,20200707
368909,Recon - AM,351064,20200707
368910,Shield AV - CA,351064,20200707
368911,Recon - CA,351064,20200707
368912,Shield AV - GA,351064,20200707
368913,Recon - GA,351064,20200707
368914,Shield AV - MN,351064,20200707
368915,Recon - MN,351064,20200707
369408,Standard Assault A-I,351064,20200707
369409,Standard Assault C-I,351064,20200707
369410,Standard Assault G-I,351064,20200707
369411,Standard Assault M-I,351064,20200707
369413,Standard Commando C-I,351064,20200707
369414,Standard Commando G-I,351064,20200707
369415,Standard Commando M-I,351064,20200707
369416,Standard Logistics A-I,351064,20200707
369419,Standard Logistics M-I,351064,20200707
369421,Standard Scout C-I,351064,20200707
369422,Standard Scout G-I,351064,20200707
369424,Standard Sentinel A-I,351064,20200707
369425,Standard Sentinel C-I,351064,20200707
369427,Standard Sentinel M-I,351064,20200707
582,Bantam,25,20200708
583,Condor,25,20200708
584,Griffin,25,20200708
585,Slasher,25,20200708
586,Probe,25,20200708
587,Rifter,25,20200708
588,Reaper,237,20200708
589,Executioner,25,20200708
590,Inquisitor,25,20200708
591,Tormentor,25,20200708
592,Navitas,25,20200708
593,Tristan,25,20200708
594,Incursus,25,20200708
596,Impairor,237,20200708
597,Punisher,25,20200708
598,Breacher,25,20200708
599,Burst,25,20200708
601,Ibis,237,20200708
602,Kestrel,25,20200708
603,Merlin,25,20200708
605,Heron,25,20200708
606,Velator,237,20200708
607,Imicus,25,20200708
608,Atron,25,20200708
609,Maulus,25,20200708
615,Immolator,237,20200708
617,Echo,237,20200708
620,Osprey,26,20200708
621,Caracal,26,20200708
622,Stabber,26,20200708
623,Moa,26,20200708
624,Maller,26,20200708
625,Augoror,26,20200708
626,Vexor,26,20200708
627,Thorax,26,20200708
628,Arbitrator,26,20200708
629,Rupture,26,20200708
630,Bellicose,26,20200708
631,Scythe,26,20200708
632,Blackbird,26,20200708
633,Celestis,26,20200708
634,Exequror,26,20200708
638,Raven,27,20200708
639,Tempest,27,20200708
640,Scorpion,27,20200708
641,Megathron,27,20200708
642,Apocalypse,27,20200708
643,Armageddon,27,20200708
644,Typhoon,27,20200708
645,Dominix,27,20200708
648,Badger,28,20200708
649,Tayra,28,20200708
650,Nereus,28,20200708
651,Hoarder,28,20200708
652,Mammoth,28,20200708
653,Wreathe,28,20200708
654,Kryos,28,20200708
655,Epithal,28,20200708
656,Miasmos,28,20200708
657,Iteron Mark V,28,20200708
670,Capsule,29,20200708
671,Erebus,30,20200708
672,Caldari Shuttle,31,20200708
1916,Concord SWAT Battleship,27,20200708
1944,Bestower,28,20200708
2006,Omen,26,20200708
2078,Zephyr,1022,20200708
2161,Crucifier,25,20200708
2233,Customs Office,1025,20200708
2834,Utu,324,20200708
2836,Adrestia,358,20200708
2863,Primae,28,20200708
2948,Shadow,1653,20200708
2998,Noctis,28,20200708
3514,Revenant,659,20200708
3516,Malice,324,20200708
3518,Vangel,358,20200708
3532,Echelon,25,20200708
3628,Nation,659,20200708
3756,Gnosis,419,20200708
3764,Leviathan,30,20200708
3766,Vigil,25,20200708
3962,Customs Office Gantry,1106,20200708
4005,Scorpion Ishukone Watch,27,20200708
4302,Oracle,1201,20200708
4306,Naga,1201,20200708
4308,Talos,1201,20200708
4310,Tornado,1201,20200708
4318,InterBus Customs Office,1025,20200708
4363,Miasmos Quafe Ultra Edition,28,20200708
4388,Miasmos Quafe Ultramarine Edition,28,20200708
9854,Polaris Inspector Frigate,237,20200708
11019,Cockroach,25,20200708
11129,Gallente Shuttle,31,20200708
11132,Minmatar Shuttle,31,20200708
11134,Amarr Shuttle,31,20200708
11172,Helios,830,20200708
11174,Keres,893,20200708
11176,Crow,831,20200708
11178,Raptor,831,20200708
11182,Cheetah,830,20200708
11184,Crusader,831,20200708
11186,Malediction,831,20200708
11188,Anathema,830,20200708
11190,Sentinel,893,20200708
11192,Buzzard,830,20200708
11194,Kitsune,893,20200708
11196,Claw,831,20200708
11198,Stiletto,831,20200708
11200,Taranis,831,20200708
11202,Ares,831,20200708
11365,Vengeance,324,20200708
11371,Wolf,324,20200708
11377,Nemesis,834,20200708
11379,Hawk,324,20200708
11381,Harpy,324,20200708
11387,Hyena,893,20200708
11393,Retribution,324,20200708
11400,Jaguar,324,20200708
11567,Avatar,30,20200708
11940,Gold Magnate,25,20200708
11942,Silver Magnate,25,20200708
11957,Falcon,833,20200708
11959,Rook,906,20200708
11961,Huginn,906,20200708
11963,Rapier,833,20200708
11965,Pilgrim,833,20200708
11969,Arazu,833,20200708
11971,Lachesis,906,20200708
11978,Scimitar,832,20200708
11985,Basilisk,832,20200708
11987,Guardian,832,20200708
11989,Oneiros,832,20200708
11993,Cerberus,358,20200708
11995,Onyx,894,20200708
11999,Vagabond,358,20200708
12003,Zealot,358,20200708
12005,Ishtar,358,20200708
12011,Eagle,358,20200708
12013,Broadsword,894,20200708
12015,Muninn,358,20200708
12017,Devoter,894,20200708
12019,Sacrilege,358,20200708
12021,Phobos,894,20200708
12023,Deimos,358,20200708
12032,Manticore,834,20200708
12034,Hound,834,20200708
12038,Purifier,834,20200708
12042,Ishkur,324,20200708
12044,Enyo,324,20200708
12198,Mobile Small Warp Disruptor I,361,20200708
12199,Mobile Medium Warp Disruptor I,361,20200708
12200,Mobile Large Warp Disruptor I,361,20200708
12235,Amarr Control Tower,365,20200708
12236,Gallente Control Tower,365,20200708
12237,Ship Maintenance Array,363,20200708
12238,Reprocessing Array,311,20200708
12239,Compression Array,1282,20200708
12729,Crane,1202,20200708
12731,Bustard,380,20200708
12733,Prorator,1202,20200708
12735,Prowler,1202,20200708
12743,Viator,1202,20200708
12745,Occator,380,20200708
12747,Mastodon,380,20200708
12753,Impel,380,20200708
13780,Equipment Assembly Array,397,20200708
14343,Silo,404,20200708
16213,Caldari Control Tower,365,20200708
16214,Minmatar Control Tower,365,20200708
16216,Research Laboratory,413,20200708
16217,Small Auxiliary Power Array,414,20200708
16220,Rapid Equipment Assembly Array,397,20200708
16221,Moon Harvesting Array,416,20200708
16227,Ferox,419,20200708
16229,Brutix,419,20200708
16231,Cyclone,419,20200708
16233,Prophecy,419,20200708
16236,Coercer,420,20200708
16238,Cormorant,420,20200708
16240,Catalyst,420,20200708
16242,Thrasher,420,20200708
16631,Small Artillery Battery,426,20200708
16688,Medium Artillery Battery,426,20200708
16689,Large Artillery Battery,426,20200708
16690,Small Railgun Battery,449,20200708
16691,Medium Railgun Battery,449,20200708
16692,Large Railgun Battery,449,20200708
16694,Large Beam Laser Battery,430,20200708
16696,Cruise Missile Battery,417,20200708
16697,Torpedo Battery,417,20200708
16869,Complex Reactor Array,438,20200708
17167,Small Beam Laser Battery,430,20200708
17168,Medium Beam Laser Battery,430,20200708
17174,Ion Field Projection Battery,439,20200708
17175,Phase Inversion Battery,439,20200708
17176,Spatial Destabilization Battery,439,20200708
17177,White Noise Generation Battery,439,20200708
17178,Stasis Webification Battery,441,20200708
17180,Sensor Dampening Battery,440,20200708
17181,Warp Disruption Battery,443,20200708
17182,Warp Scrambling Battery,443,20200708
17184,Ballistic Deflection Array,444,20200708
17185,Explosion Dampening Array,444,20200708
17186,Heat Dissipation Array,444,20200708
17187,Photon Scattering Array,444,20200708
17402,Large Blaster Battery,449,20200708
17403,Medium Blaster Battery,449,20200708
17404,Small Blaster Battery,449,20200708
17406,Large Pulse Laser Battery,430,20200708
17407,Medium Pulse Laser Battery,430,20200708
17408,Small Pulse Laser Battery,430,20200708
17476,Covetor,463,20200708
17478,Retriever,463,20200708
17480,Procurer,463,20200708
17619,Caldari Navy Hookbill,25,20200708
17621,Corporate Hangar Array,471,20200708
17634,Caracal Navy Issue,26,20200708
17636,Raven Navy Issue,27,20200708
17701,Tracking Array,473,20200708
17703,Imperial Navy Slicer,25,20200708
17709,Omen Navy Issue,26,20200708
17713,Stabber Fleet Issue,26,20200708
17715,Gila,26,20200708
17718,Phantasm,26,20200708
17720,Cynabal,26,20200708
17722,Vigilant,26,20200708
17726,Apocalypse Navy Issue,27,20200708
17728,Megathron Navy Issue,27,20200708
17732,Tempest Fleet Issue,27,20200708
17736,Nightmare,27,20200708
17738,Machariel,27,20200708
17740,Vindicator,27,20200708
17770,Large AutoCannon Battery,426,20200708
17771,Medium AutoCannon Battery,426,20200708
17772,Small AutoCannon Battery,426,20200708
17773,XL Torpedo Battery,417,20200708
17812,Republic Fleet Firetail,25,20200708
17841,Federation Navy Comet,25,20200708
17843,Vexor Navy Issue,26,20200708
17918,Rattlesnake,27,20200708
17920,Bhaalgorn,27,20200708
17922,Ashimmu,26,20200708
17924,Succubus,25,20200708
17926,Cruor,25,20200708
17928,Daredevil,25,20200708
17930,Worm,25,20200708
17932,Dramiel,25,20200708
17982,Coupling Array,404,20200708
19470,Intensive Reprocessing Array,311,20200708
19720,Revelation,485,20200708
19722,Naglfar,485,20200708
19724,Moros,485,20200708
19726,Phoenix,485,20200708
19744,Sigil,28,20200708
20059,Amarr Control Tower Medium,365,20200708
20060,Amarr Control Tower Small,365,20200708
20061,Caldari Control Tower Medium,365,20200708
20062,Caldari Control Tower Small,365,20200708
20063,Gallente Control Tower Medium,365,20200708
20064,Gallente Control Tower Small,365,20200708
20065,Minmatar Control Tower Medium,365,20200708
20066,Minmatar Control Tower Small,365,20200708
20125,Curse,906,20200708
20175,Simple Reactor Array,438,20200708
20183,Providence,513,20200708
20185,Charon,513,20200708
20187,Obelisk,513,20200708
20189,Fenrir,513,20200708
21097,Goru's Shuttle,31,20200708
21628,Guristas Shuttle,31,20200708
22428,Redeemer,898,20200708
22430,Sin,898,20200708
22436,Widow,898,20200708
22440,Panther,898,20200708
22442,Eos,540,20200708
22444,Sleipnir,540,20200708
22446,Vulture,540,20200708
22448,Absolution,540,20200708
22452,Heretic,541,20200708
22456,Sabre,541,20200708
22460,Eris,541,20200708
22464,Flycatcher,541,20200708
22466,Astarte,540,20200708
22468,Claymore,540,20200708
22470,Nighthawk,540,20200708
22474,Damnation,540,20200708
22544,Hulk,543,20200708
22546,Skiff,543,20200708
22548,Mackinaw,543,20200708
22634,Medium Biochemical Reactor Array,438,20200708
22852,Hel,659,20200708
23055,Templar I,1652,20200708
23057,Dragonfly I,1652,20200708
23059,Firbolg I,1652,20200708
23061,Einherji I,1652,20200708
23757,Archon,547,20200708
23773,Ragnarok,30,20200708
23911,Thanatos,547,20200708
23913,Nyx,659,20200708
23915,Chimera,547,20200708
23917,Wyvern,659,20200708
23919,Aeon,659,20200708
24483,Nidhoggur,547,20200708
24567,Experimental Laboratory,413,20200708
24574,Small Ship Assembly Array,397,20200708
24575,Supercapital Ship Assembly Array,397,20200708
24646,X-Large Ship Maintenance Array,363,20200708
24653,Advanced Small Ship Assembly Array,397,20200708
24654,Medium Ship Assembly Array,397,20200708
24655,Advanced Medium Ship Assembly Array,397,20200708
24656,Capital Ship Assembly Array,397,20200708
24657,Advanced Large Ship Assembly Array,397,20200708
24658,Ammunition Assembly Array,397,20200708
24659,Drone Assembly Array,397,20200708
24660,Component Assembly Array,397,20200708
24684,Biochemical Reactor Array,438,20200708
24688,Rokh,27,20200708
24690,Hyperion,27,20200708
24692,Abaddon,27,20200708
24694,Maelstrom,27,20200708
24696,Harbinger,419,20200708
24698,Drake,419,20200708
24700,Myrmidon,419,20200708
24702,Hurricane,419,20200708
25270,Biochemical Silo,404,20200708
25271,Catalyst Silo,404,20200708
25280,Hazardous Chemical Silo,404,20200708
25305,Drug Lab,397,20200708
25821,General Storage,404,20200708
26888,Mobile Large Warp Disruptor II,361,20200708
26890,Mobile Medium Warp Disruptor II,361,20200708
26892,Mobile Small Warp Disruptor II,361,20200708
27299,Civilian Amarr Shuttle,31,20200708
27301,Civilian Caldari Shuttle,31,20200708
27303,Civilian Gallente Shuttle,31,20200708
27305,Civilian Minmatar Shuttle,31,20200708
27530,Blood Control Tower,365,20200708
27532,Dark Blood Control Tower,365,20200708
27533,Guristas Control Tower,365,20200708
27535,Dread Guristas Control Tower,365,20200708
27536,Serpentis Control Tower,365,20200708
27538,Shadow Control Tower,365,20200708
27539,Angel Control Tower,365,20200708
27540,Domination Control Tower,365,20200708
27542,Serpentis Large Blaster Battery,449,20200708
27544,Shadow Large Blaster Battery,449,20200708
27545,Serpentis Large Railgun Battery,449,20200708
27547,Shadow Large Railgun Battery,449,20200708
27548,Blood Large Pulse Laser Battery,430,20200708
27550,Dark Blood Large Pulse Laser Battery,430,20200708
27551,Blood Large Beam Laser Battery,430,20200708
27553,Dark Blood Large Beam Laser Battery,430,20200708
27554,Angel Large AutoCannon Battery,426,20200708
27556,Domination Large AutoCannon Battery,426,20200708
27557,Angel Large Artillery Battery,426,20200708
27559,Domination Large Artillery Battery,426,20200708
27560,Guristas XL Torpedo Battery,417,20200708
27562,Dread Guristas XL Torpedo Battery,417,20200708
27563,Serpentis Warp Disruption Battery,443,20200708
27565,Shadow Warp Disruption Battery,443,20200708
27567,Serpentis Warp Scrambling Battery,443,20200708
