type_id,blueprint_id,material_type_id,quantity,snapshot
23512,23513,37,73,2014-07-10
23512,23513,38,9,2014-07-10
23512,23513,39,4,2014-07-10
23523,23524,34,10973,2014-07-10
23523,23524,35,830,2014-07-10
23523,23524,36,299,2014-07-10
23523,23524,37,450,2014-07-10
23523,23524,38,30,2014-07-10
23525,23526,34,516,2014-07-10
23525,23526,35,9929,2014-07-10
23525,23526,38,4,2014-07-10
23525,23526,40,9,2014-07-10
23527,23528,34,5556,2014-07-10
23527,23528,35,2222,2014-07-10
23527,23528,36,61,2014-07-10
23527,23528,37,2,2014-07-10
23527,23528,38,2,2014-07-10
23527,23528,39,56,2014-07-10
23527,23528,40,11,2014-07-10
23533,23534,34,444,2014-07-10
23533,23534,35,111,2014-07-10
23533,23534,40,1,2014-07-10
23536,23537,34,7120,2014-07-10
23536,23537,35,896,2014-07-10
23536,23537,37,73,2014-07-10
23536,23537,38,9,2014-07-10
23536,23537,39,4,2014-07-10
23559,23560,34,516,2014-07-10
23559,23560,35,9929,2014-07-10
23559,23560,38,4,2014-07-10
23559,23560,40,9,2014-07-10
23561,23562,34,516,2014-07-10
23561,23562,35,9929,2014-07-10
23561,23562,38,4,2014-07-10
23561,23562,40,9,2014-07-10
23563,23564,34,516,2014-07-10
23563,23564,35,9929,2014-07-10
23563,23564,38,4,2014-07-10
23563,23564,40,9,2014-07-10
23659,23660,34,471,2014-07-10
23659,23660,36,4,2014-07-10
23659,23660,38,2,2014-07-10
23702,23703,34,3133,2014-07-10
23702,23703,35,160,2014-07-10
23702,23703,36,154,2014-07-10
23702,23703,37,1,2014-07-10
23702,23703,38,8,2014-07-10
23702,23703,39,1,2014-07-10
23705,23706,34,2631,2014-07-10
23705,23706,35,542,2014-07-10
23705,23706,36,113,2014-07-10
23705,23706,39,2,2014-07-10
23707,23708,34,538,2014-07-10
23707,23708,35,69,2014-07-10
23707,23708,37,4,2014-07-10
23707,23708,38,2,2014-07-10
23709,23710,34,2747,2014-07-10
23709,23710,35,208,2014-07-10
23709,23710,36,76,2014-07-10
23709,23710,37,116,2014-07-10
23709,23710,38,7,2014-07-10
23711,23712,34,378,2014-07-10
23711,23712,35,62,2014-07-10
23711,23712,36,23,2014-07-10
23711,23712,37,19,2014-07-10
23711,23712,38,2,2014-07-10
23713,23714,34,3413,2014-07-10
23713,23714,35,2,2014-07-10
23713,23714,36,224,2014-07-10
23713,23714,37,11,2014-07-10
23713,23714,39,2,2014-07-10
23715,23716,34,509,2014-07-10
23715,23716,35,7,2014-07-10
23715,23716,37,4,2014-07-10
23715,23716,38,2,2014-07-10
23717,23718,34,2747,2014-07-10
23717,23718,35,208,2014-07-10
23717,23718,36,76,2014-07-10
23717,23718,37,116,2014-07-10
23717,23718,38,7,2014-07-10
23719,23720,34,378,2014-07-10
23719,23720,35,62,2014-07-10
23719,23720,36,23,2014-07-10
23719,23720,37,19,2014-07-10
23719,23720,38,2,2014-07-10
23721,23722,34,2724,2014-07-10
23721,23722,35,300,2014-07-10
23721,23722,36,187,2014-07-10
23721,23722,37,4,2014-07-10
23721,23722,38,4,2014-07-10
23723,23724,34,951,2014-07-10
23723,23724,35,7,2014-07-10
23723,23724,36,7,2014-07-10
23723,23724,38,4,2014-07-10
23725,23726,34,3133,2014-07-10
23725,23726,35,160,2014-07-10
23725,23726,36,154,2014-07-10
23725,23726,37,1,2014-07-10
23725,23726,38,8,2014-07-10
23725,23726,39,1,2014-07-10
23727,23728,34,471,2014-07-10
23727,23728,36,4,2014-07-10
23727,23728,38,2,2014-07-10
23729,23730,34,2724,2014-07-10
23729,23730,35,300,2014-07-10
23729,23730,36,187,2014-07-10
23729,23730,37,4,2014-07-10
23729,23730,38,4,2014-07-10
23731,23732,34,951,2014-07-10
23731,23732,35,7,2014-07-10
23731,23732,36,7,2014-07-10
23731,23732,38,4,2014-07-10
23735,23736,34,4143618,2014-07-10
23735,23736,35,1012707,2014-07-10
23735,23736,36,334889,2014-07-10
23735,23736,37,58698,2014-07-10
23735,23736,38,17342,2014-07-10
23735,23736,39,2467,2014-07-10
23735,23736,40,2189,2014-07-10
23757,23758,21009,7,2014-07-10
23757,23758,21013,3,2014-07-10
23757,23758,21017,11,2014-07-10
23757,23758,21019,10,2014-07-10
23757,23758,21021,11,2014-07-10
23757,23758,21023,4,2014-07-10
23757,23758,21025,11,2014-07-10
23757,23758,21029,49,2014-07-10
23757,23758,21035,3,2014-07-10
23757,23758,21037,8,2014-07-10
23757,23758,24558,11,2014-07-10
23757,23758,24560,11,2014-07-10
23759,23760,34,258,2014-07-10
23759,23760,35,4964,2014-07-10
23759,23760,38,2,2014-07-10
23759,23760,40,4,2014-07-10
23773,23774,21009,556,2014-07-10
23773,23774,21011,556,2014-07-10
23773,23774,21013,222,2014-07-10
23773,23774,21017,333,2014-07-10
23773,23774,21019,333,2014-07-10
23773,23774,21021,444,2014-07-10
23773,23774,21023,444,2014-07-10
23773,23774,21025,556,2014-07-10
23773,23774,21035,222,2014-07-10
23773,23774,21037,222,2014-07-10
23773,23774,24545,556,2014-07-10
23773,23774,24547,556,2014-07-10
23773,23774,24556,556,2014-07-10
23773,23774,24558,556,2014-07-10
23773,23774,24560,556,2014-07-10
23783,23784,34,751,2014-07-10
23783,23784,35,226,2014-07-10
23783,23784,36,311,2014-07-10
23783,23784,37,43,2014-07-10
23783,23784,38,2,2014-07-10
23783,23784,39,1,2014-07-10
23783,23784,23133,1,2014-07-10
23783,23784,23143,2,2014-07-10
23783,23784,23173,1,2014-07-10
23785,23786,34,18938,2014-07-10
23785,23786,35,18012,2014-07-10
23785,23786,36,13619,2014-07-10
23785,23786,37,877,2014-07-10
23785,23786,39,1,2014-07-10
23785,23786,40,6,2014-07-10
23785,23786,23133,6,2014-07-10
23785,23786,23135,1,2014-07-10
23785,23786,23137,2,2014-07-10
23785,23786,23145,2,2014-07-10
23785,23786,23147,4,2014-07-10
23785,23786,23175,3,2014-07-10
23785,23786,23177,2,2014-07-10
23787,23788,34,5244,2014-07-10
23787,23788,35,3160,2014-07-10
23787,23788,36,842,2014-07-10
23787,23788,38,20,2014-07-10
23787,23788,39,3,2014-07-10
23787,23788,40,1,2014-07-10
23787,23788,23133,1,2014-07-10
23787,23788,23135,1,2014-07-10
23787,23788,23143,2,2014-07-10
23787,23788,23145,1,2014-07-10
23787,23788,23175,2,2014-07-10
23789,23790,34,10591,2014-07-10
23789,23790,35,6983,2014-07-10
23789,23790,36,2503,2014-07-10
23789,23790,37,1,2014-07-10
23789,23790,39,6,2014-07-10
23789,23790,40,1,2014-07-10
23789,23790,23133,2,2014-07-10
23789,23790,23134,1,2014-07-10
23789,23790,23135,2,2014-07-10
23789,23790,23143,2,2014-07-10
23789,23790,23145,1,2014-07-10
23789,23790,23175,3,2014-07-10
23791,23792,34,1982,2014-07-10
23791,23792,35,98,2014-07-10
23791,23792,36,181,2014-07-10
23791,23792,38,1,2014-07-10
23791,23792,23133,1,2014-07-10
23791,23792,23143,1,2014-07-10
23791,23792,23173,2,2014-07-10
23793,23794,34,12218,2014-07-10
23793,23794,35,11594,2014-07-10
23793,23794,36,8360,2014-07-10
23793,23794,37,231,2014-07-10
23793,23794,38,6,2014-07-10
23793,23794,40,3,2014-07-10
23793,23794,23133,3,2014-07-10
23793,23794,23135,1,2014-07-10
23793,23794,23137,1,2014-07-10
23793,23794,23145,1,2014-07-10
23793,23794,23147,1,2014-07-10
23793,23794,23175,1,2014-07-10
23793,23794,23177,1,2014-07-10
23795,23796,34,858,2014-07-10
23795,23796,35,288,2014-07-10
23795,23796,40,2,2014-07-10
23795,23796,23133,2,2014-07-10
23795,23796,23143,1,2014-07-10
23795,23796,23173,2,2014-07-10
23797,23798,34,2271,2014-07-10
23797,23798,35,1063,2014-07-10
23797,23798,36,906,2014-07-10
23797,23798,37,1,2014-07-10
23797,23798,38,4,2014-07-10
23797,23798,23133,3,2014-07-10
23797,23798,23135,2,2014-07-10
23797,23798,23145,2,2014-07-10
23797,23798,23175,2,2014-07-10
23799,23800,34,4662,2014-07-10
23799,23800,35,1857,2014-07-10
23799,23800,36,1027,2014-07-10
23799,23800,37,44,2014-07-10
23799,23800,38,51,2014-07-10
23799,23800,23133,2,2014-07-10
23799,23800,23135,1,2014-07-10
23799,23800,23137,1,2014-07-10
23799,23800,23145,2,2014-07-10
23799,23800,23147,1,2014-07-10
23799,23800,23175,3,2014-07-10
23799,23800,23177,1,2014-07-10
23801,23802,34,684,2014-07-10
23801,23802,35,427,2014-07-10
23801,23802,36,153,2014-07-10
23801,23802,37,2,2014-07-10
23801,23802,38,2,2014-07-10
23801,23802,23134,1,2014-07-10
23801,23802,23144,1,2014-07-10
23801,23802,23174,1,2014-07-10
23803,23804,34,1338,2014-07-10
23803,23804,35,1058,2014-07-10
23803,23804,36,493,2014-07-10
23803,23804,37,2,2014-07-10
23803,23804,38,1,2014-07-10
23803,23804,23134,2,2014-07-10
23803,23804,23143,2,2014-07-10
23803,23804,23145,3,2014-07-10
23803,23804,23174,2,2014-07-10
23805,23806,34,4574,2014-07-10
23805,23806,35,1734,2014-07-10
23805,23806,36,1307,2014-07-10
23805,23806,39,2,2014-07-10
23805,23806,23133,1,2014-07-10
23805,23806,23134,4,2014-07-10
23805,23806,23136,2,2014-07-10
23805,23806,23144,1,2014-07-10
23805,23806,23146,2,2014-07-10
23805,23806,23174,2,2014-07-10
23805,23806,23176,1,2014-07-10
23807,23808,34,277,2014-07-10
23807,23808,38,6,2014-07-10
23807,23808,40,1,2014-07-10
23807,23808,23134,2,2014-07-10
23807,23808,23174,2,2014-07-10
23809,23810,34,242,2014-07-10
23809,23810,35,148,2014-07-10
23809,23810,36,569,2014-07-10
23809,23810,39,1,2014-07-10
23809,23810,40,1,2014-07-10
23809,23810,23134,2,2014-07-10
23809,23810,23136,1,2014-07-10
23809,23810,23144,1,2014-07-10
23809,23810,23146,1,2014-07-10
23809,23810,23174,1,2014-07-10
23809,23810,23176,1,2014-07-10
23811,23812,34,1677,2014-07-10
23811,23812,35,561,2014-07-10
23811,23812,36,488,2014-07-10
23811,23812,37,404,2014-07-10
23811,23812,38,6,2014-07-10
23811,23812,23134,2,2014-07-10
23811,23812,23136,2,2014-07-10
23811,23812,23144,2,2014-07-10
23811,23812,23146,1,2014-07-10
23811,23812,23174,2,2014-07-10
23811,23812,23176,2,2014-07-10
23813,23814,34,763,2014-07-10
23813,23814,35,321,2014-07-10
23813,23814,36,412,2014-07-10
23813,23814,40,1,2014-07-10
23813,23814,23149,3,2014-07-10
23813,23814,23159,2,2014-07-10
23813,23814,23179,2,2014-07-10
23815,23816,34,520,2014-07-10
23815,23816,35,39,2014-07-10
23815,23816,36,198,2014-07-10
23815,23816,37,96,2014-07-10
23815,23816,39,1,2014-07-10
23815,23816,40,1,2014-07-10
23815,23816,23149,1,2014-07-10
23815,23816,23158,1,2014-07-10
23815,23816,23179,1,2014-07-10
23817,23818,34,1484,2014-07-10
23817,23818,35,211,2014-07-10
23817,23818,36,397,2014-07-10
23817,23818,37,198,2014-07-10
23817,23818,39,20,2014-07-10
23817,23818,40,3,2014-07-10
23817,23818,23149,3,2014-07-10
23817,23818,23159,1,2014-07-10
23817,23818,23161,1,2014-07-10
23817,23818,23179,3,2014-07-10
23819,23820,34,1486,2014-07-10
23819,23820,35,1486,2014-07-10
23819,23820,36,1486,2014-07-10
23819,23820,37,1486,2014-07-10
23819,23820,39,50,2014-07-10
23819,23820,40,24,2014-07-10
23819,23820,23149,2,2014-07-10
23819,23820,23151,1,2014-07-10
23819,23820,23152,1,2014-07-10
23819,23820,23159,2,2014-07-10
23819,23820,23161,1,2014-07-10
23819,23820,23179,1,2014-07-10
23819,23820,23181,2,2014-07-10
23821,23822,34,2093,2014-07-10
23821,23822,35,1532,2014-07-10
23821,23822,36,22,2014-07-10
23821,23822,37,138,2014-07-10
23821,23822,40,1,2014-07-10
23821,23822,23149,1,2014-07-10
23821,23822,23158,1,2014-07-10
23821,23822,23179,1,2014-07-10
23824,23825,34,4547,2014-07-10
23824,23825,35,3208,2014-07-10
23824,23825,36,274,2014-07-10
23824,23825,37,592,2014-07-10
23824,23825,40,12,2014-07-10
23824,23825,23149,3,2014-07-10
23824,23825,23158,1,2014-07-10
23824,23825,23159,3,2014-07-10
23824,23825,23161,1,2014-07-10
23824,23825,23179,2,2014-07-10
23824,23825,23182,1,2014-07-10
23829,23830,34,12169,2014-07-10
23829,23830,35,6778,2014-07-10
23829,23830,36,1099,2014-07-10
23829,23830,37,3276,2014-07-10
23829,23830,40,69,2014-07-10
23829,23830,23149,1,2014-07-10
23829,23830,23151,2,2014-07-10
23829,23830,23159,2,2014-07-10
23829,23830,23161,1,2014-07-10
23829,23830,23179,1,2014-07-10
23829,23830,23181,2,2014-07-10
23834,23835,34,1742,2014-07-10
23834,23835,35,6,2014-07-10
23834,23835,36,78,2014-07-10
23834,23835,37,13,2014-07-10
23834,23835,39,1,2014-07-10
23834,23835,23148,1,2014-07-10
23834,23835,23158,2,2014-07-10
23834,23835,23178,1,2014-07-10
23836,23837,34,1556,2014-07-10
23836,23837,35,1158,2014-07-10
23836,23837,36,3,2014-07-10
23836,23837,37,7,2014-07-10
23836,23837,23148,2,2014-07-10
23836,23837,23158,3,2014-07-10
23836,23837,23178,1,2014-07-10
23836,23837,23179,1,2014-07-10
23838,23839,34,2200,2014-07-10
23838,23839,35,809,2014-07-10
23838,23839,36,21,2014-07-10
23838,23839,37,4,2014-07-10
23838,23839,39,2,2014-07-10
23838,23839,23148,2,2014-07-10
23838,23839,23158,2,2014-07-10
23838,23839,23178,2,2014-07-10
23838,23839,23179,2,2014-07-10
23840,23841,34,4529,2014-07-10
23840,23841,35,1643,2014-07-10
23840,23841,36,2413,2014-07-10
23840,23841,38,1,2014-07-10
23840,23841,23150,1,2014-07-10
23840,23841,23160,1,2014-07-10
23840,23841,23180,1,2014-07-10
23842,23843,34,9089,2014-07-10
23842,23843,35,2786,2014-07-10
23842,23843,36,2827,2014-07-10
23842,23843,37,14,2014-07-10
23842,23843,38,1,2014-07-10
23842,23843,23148,1,2014-07-10
23842,23843,23149,1,2014-07-10
23842,23843,23150,2,2014-07-10
23842,23843,23160,3,2014-07-10
23842,23843,23180,3,2014-07-10
23844,23845,34,9133,2014-07-10
23844,23845,35,2981,2014-07-10
23844,23845,36,3599,2014-07-10
23844,23845,37,2,2014-07-10
23844,23845,38,18,2014-07-10
23844,23845,23150,3,2014-07-10
23844,23845,23160,2,2014-07-10
23844,23845,23180,2,2014-07-10
23846,23847,34,68307,2014-07-10
23846,23847,35,17839,2014-07-10
23846,23847,36,7197,2014-07-10
23846,23847,37,1951,2014-07-10
23846,23847,38,234,2014-07-10
23846,23847,39,6,2014-07-10
23846,23847,40,13,2014-07-10
23846,23847,23152,2,2014-07-10
23846,23847,23162,2,2014-07-10
23846,23847,23182,2,2014-07-10
23848,23849,34,91067,2014-07-10
23848,23849,35,23527,2014-07-10
23848,23849,36,8613,2014-07-10
23848,23849,37,2294,2014-07-10
23848,23849,38,324,2014-07-10
23848,23849,39,9,2014-07-10
23848,23849,40,26,2014-07-10
23848,23849,23152,1,2014-07-10
23848,23849,23162,1,2014-07-10
23848,23849,23182,1,2014-07-10
23850,23851,34,113880,2014-07-10
23850,23851,35,29214,2014-07-10
23850,23851,36,9747,2014-07-10
23850,23851,37,2650,2014-07-10
23850,23851,38,411,2014-07-10
23850,23851,39,21,2014-07-10
23850,23851,40,37,2014-07-10
23850,23851,23152,3,2014-07-10
23850,23851,23162,3,2014-07-10
23850,23851,23182,3,2014-07-10
23852,23853,34,7396,2014-07-10
23852,23853,35,967,2014-07-10
23852,23853,38,3,2014-07-10
23852,23853,40,1,2014-07-10
23852,23853,23135,1,2014-07-10
23852,23853,23145,1,2014-07-10
23852,23853,23175,1,2014-07-10
23854,23855,34,7396,2014-07-10
23854,23855,35,967,2014-07-10
23854,23855,38,3,2014-07-10
23854,23855,40,1,2014-07-10
23854,23855,23133,1,2014-07-10
23854,23855,23135,3,2014-07-10
23854,23855,23144,1,2014-07-10
23854,23855,23145,2,2014-07-10
23854,23855,23175,3,2014-07-10
23856,23857,34,18489,2014-07-10
23856,23857,35,2417,2014-07-10
23856,23857,38,8,2014-07-10
23856,23857,40,3,2014-07-10
23856,23857,23137,2,2014-07-10
23856,23857,23147,2,2014-07-10
23856,23857,23177,2,2014-07-10
23864,23865,34,7884,2014-07-10
23864,23865,35,5283,2014-07-10
23864,23865,36,17,2014-07-10
23864,23865,39,2,2014-07-10
23864,23865,40,1,2014-07-10
23864,23865,23148,1,2014-07-10
23864,23865,23158,1,2014-07-10
23864,23865,23179,1,2014-07-10
23864,23865,23182,1,2014-07-10
23866,23867,34,22764,2014-07-10
23866,23867,35,18344,2014-07-10
23866,23867,36,28,2014-07-10
23866,23867,39,3,2014-07-10
23866,23867,23149,1,2014-07-10
23866,23867,23150,1,2014-07-10
23866,23867,23160,2,2014-07-10
23866,23867,23179,1,2014-07-10
23866,23867,23180,2,2014-07-10
23868,23869,34,46329,2014-07-10
23868,23869,35,36498,2014-07-10
23868,23869,38,3,2014-07-10
23868,23869,39,2,2014-07-10
23868,23869,40,1,2014-07-10
23868,23869,23152,2,2014-07-10
23868,23869,23162,2,2014-07-10
23868,23869,23182,2,2014-07-10
23883,23888,23882,1,2014-07-10
23883,23888,24289,11,2014-07-10
23894,23895,34,507,2014-07-10
23894,23895,35,51,2014-07-10
23894,23895,36,73,2014-07-10
23894,23895,37,7,2014-07-10
23894,23895,23134,1,2014-07-10
23894,23895,23143,1,2014-07-10
23894,23895,23144,1,2014-07-10
23894,23895,23174,2,2014-07-10
23896,23897,34,1116,2014-07-10
23896,23897,35,861,2014-07-10
23896,23897,38,3,2014-07-10
23896,23897,23134,2,2014-07-10
23896,23897,23144,1,2014-07-10
23896,23897,23147,1,2014-07-10
23896,23897,23174,2,2014-07-10
23898,23899,34,516,2014-07-10
23898,23899,35,67,2014-07-10
23898,23899,36,2,2014-07-10
23898,23899,37,73,2014-07-10
23898,23899,23136,2,2014-07-10
23898,23899,23146,2,2014-07-10
23898,23899,23176,2,2014-07-10
23900,23901,34,676,2014-07-10
23900,23901,36,318,2014-07-10
23900,23901,37,2,2014-07-10
23900,23901,39,3,2014-07-10
23900,23901,40,1,2014-07-10
23900,23901,23149,1,2014-07-10
23900,23901,23158,2,2014-07-10
23900,23901,23179,2,2014-07-10
23900,23901,23182,1,2014-07-10
23902,23903,34,676,2014-07-10
23902,23903,36,318,2014-07-10
23902,23903,37,2,2014-07-10
23902,23903,39,3,2014-07-10
23902,23903,40,1,2014-07-10
23902,23903,23151,3,2014-07-10
23902,23903,23152,1,2014-07-10
23902,23903,23161,2,2014-07-10
23902,23903,23181,2,2014-07-10
23911,23912,21009,8,2014-07-10
23911,23912,21013,8,2014-07-10
23911,23912,21017,9,2014-07-10
23911,23912,21019,8,2014-07-10
23911,23912,21021,7,2014-07-10
23911,23912,21023,7,2014-07-10
23911,23912,21025,11,2014-07-10
23911,23912,21029,61,2014-07-10
23911,23912,21035,8,2014-07-10
23911,23912,21037,10,2014-07-10
23911,23912,24558,11,2014-07-10
23911,23912,24560,11,2014-07-10
23913,23914,21009,139,2014-07-10
23913,23914,21013,139,2014-07-10
23913,23914,21017,167,2014-07-10
23913,23914,21019,139,2014-07-10
23913,23914,21021,111,2014-07-10
23913,23914,21023,83,2014-07-10
23913,23914,21025,222,2014-07-10
23913,23914,21029,694,2014-07-10
23913,23914,21035,139,2014-07-10
23913,23914,21037,222,2014-07-10
23913,23914,24558,222,2014-07-10
23913,23914,24560,222,2014-07-10
23915,23916,21009,4,2014-07-10
23915,23916,21013,11,2014-07-10
23915,23916,21017,4,2014-07-10
23915,23916,21019,6,2014-07-10
23915,23916,21021,4,2014-07-10
23915,23916,21023,11,2014-07-10
23915,23916,21025,11,2014-07-10
23915,23916,21029,41,2014-07-10
23915,23916,21035,11,2014-07-10
23915,23916,21037,6,2014-07-10
23915,23916,24558,11,2014-07-10
23915,23916,24560,11,2014-07-10
23917,23918,21009,56,2014-07-10
23917,23918,21013,222,2014-07-10
23917,23918,21017,56,2014-07-10
23917,23918,21019,83,2014-07-10
23917,23918,21021,56,2014-07-10
23917,23918,21023,222,2014-07-10
23917,23918,21025,222,2014-07-10
23917,23918,21029,417,2014-07-10
23917,23918,21035,222,2014-07-10
23917,23918,21037,111,2014-07-10
23917,23918,24558,222,2014-07-10
23917,23918,24560,222,2014-07-10
23919,23920,21009,111,2014-07-10
23919,23920,21013,28,2014-07-10
23919,23920,21017,222,2014-07-10
23919,23920,21019,222,2014-07-10
23919,23920,21021,222,2014-07-10
23919,23920,21023,56,2014-07-10
23919,23920,21025,222,2014-07-10
23919,23920,21029,500,2014-07-10
23919,23920,21035,28,2014-07-10
23919,23920,21037,167,2014-07-10
23919,23920,24558,222,2014-07-10
23919,23920,24560,222,2014-07-10
23953,23954,34,3548556,2014-07-10
23953,23954,35,1666763,2014-07-10
23953,23954,36,649867,2014-07-10
23953,23954,37,510933,2014-07-10
23953,23954,38,608112,2014-07-10
23953,23954,39,54540,2014-07-10
23953,23954,40,49620,2014-07-10
24283,24284,34,3207807,2014-07-10
24283,24284,35,828100,2014-07-10
24283,24284,36,330823,2014-07-10
24283,24284,37,56183,2014-07-10
24283,24284,38,13933,2014-07-10
24283,24284,39,2733,2014-07-10
24283,24284,40,1107,2014-07-10
24305,24306,3687,3,2014-07-10
24305,24306,3689,4,2014-07-10
24305,24306,11399,23,2014-07-10
24305,24306,11482,2,2014-07-10
24305,24306,11541,5,2014-07-10
24305,24306,11689,2,2014-07-10
24305,24306,12108,1,2014-07-10
24305,24306,17482,1,2014-07-10
24348,24349,34,27778,2014-07-10
24348,24349,35,12222,2014-07-10
24348,24349,36,10000,2014-07-10
24348,24349,37,2778,2014-07-10
24348,24349,38,389,2014-07-10
24348,24349,39,82,2014-07-10
24348,24349,40,44,2014-07-10
24395,24396,34,13333,2014-07-10
24395,24396,35,14444,2014-07-10
24395,24396,36,61,2014-07-10
24395,24396,37,2,2014-07-10
24395,24396,38,2,2014-07-10
24395,24396,40,1,2014-07-10
24417,24418,9840,9,2014-07-10
24417,24418,11399,5,2014-07-10
24417,24418,11483,2,2014-07-10
24417,24418,11688,9,2014-07-10
24417,24418,24395,1,2014-07-10
24427,24428,9840,9,2014-07-10
24427,24428,11399,5,2014-07-10
24427,24428,11483,2,2014-07-10
24427,24428,11688,9,2014-07-10
24427,24428,23527,1,2014-07-10
24438,24439,9840,9,2014-07-10
24438,24439,11399,5,2014-07-10
24438,24439,11483,2,2014-07-10
24438,24439,11688,9,2014-07-10
24438,24439,23533,1,2014-07-10
24443,24444,9838,3,2014-07-10
24443,24444,11399,5,2014-07-10
24443,24444,11484,2,2014-07-10
24443,24444,11558,6,2014-07-10
24443,24444,11561,1,2014-07-10
24468,24469,34,1667,2014-07-10
24468,24469,35,1333,2014-07-10
24468,24469,36,667,2014-07-10
24468,24469,37,82,2014-07-10
24468,24469,38,36,2014-07-10
24471,24472,34,2711,2014-07-10
24471,24472,35,33,2014-07-10
24471,24472,36,22,2014-07-10
24471,24472,37,11,2014-07-10
24471,24472,40,1,2014-07-10
24471,24472,9830,6,2014-07-10
24471,24472,11399,2,2014-07-10
24471,24472,11476,2,2014-07-10
24471,24472,11693,2,2014-07-10
24471,24472,16671,45,2014-07-10
24471,24472,16680,5,2014-07-10
24473,24474,34,2711,2014-07-10
24473,24474,35,33,2014-07-10
24473,24474,36,22,2014-07-10
24473,24474,37,11,2014-07-10
24473,24474,40,1,2014-07-10
24473,24474,9830,6,2014-07-10
24473,24474,11399,2,2014-07-10
24473,24474,11476,2,2014-07-10
24473,24474,11692,2,2014-07-10
24473,24474,16673,45,2014-07-10
24473,24474,16680,5,2014-07-10
24475,24476,34,2711,2014-07-10
24475,24476,35,33,2014-07-10
24475,24476,36,22,2014-07-10
24475,24476,37,11,2014-07-10
24475,24476,40,1,2014-07-10
24475,24476,9830,6,2014-07-10
24475,24476,11399,2,2014-07-10
24475,24476,11476,2,2014-07-10
24475,24476,11695,2,2014-07-10
24475,24476,16670,45,2014-07-10
24475,24476,16680,5,2014-07-10
24483,24484,21009,11,2014-07-10
24483,24484,21013,6,2014-07-10
24483,24484,21017,7,2014-07-10
24483,24484,21019,3,2014-07-10
24483,24484,21021,9,2014-07-10
24483,24484,21023,9,2014-07-10
24483,24484,21025,11,2014-07-10
24483,24484,21029,53,2014-07-10
24483,24484,21035,7,2014-07-10
24483,24484,21037,3,2014-07-10
24483,24484,24558,11,2014-07-10
24483,24484,24560,11,2014-07-10
24486,24487,34,3524,2014-07-10
24486,24487,36,33,2014-07-10
24486,24487,37,13,2014-07-10
24486,24487,39,1,2014-07-10
24486,24487,40,8,2014-07-10
24486,24487,9830,12,2014-07-10
24486,24487,11399,2,2014-07-10
24486,24487,11476,2,2014-07-10
24486,24487,11695,3,2014-07-10
24486,24487,16680,12,2014-07-10
24488,24489,34,3524,2014-07-10
24488,24489,36,33,2014-07-10
24488,24489,37,13,2014-07-10
24488,24489,39,1,2014-07-10
24488,24489,40,8,2014-07-10
24488,24489,9830,12,2014-07-10
24488,24489,11399,2,2014-07-10
24488,24489,11476,2,2014-07-10
24488,24489,11692,3,2014-07-10
24488,24489,16680,12,2014-07-10
24490,24491,34,3524,2014-07-10
24490,24491,36,33,2014-07-10
24490,24491,37,13,2014-07-10
24490,24491,39,1,2014-07-10
24490,24491,40,8,2014-07-10
24490,24491,9830,12,2014-07-10
24490,24491,11399,2,2014-07-10
24490,24491,11476,2,2014-07-10
24490,24491,11694,3,2014-07-10
24490,24491,16680,12,2014-07-10
24495,24496,34,3324,2014-07-10
24495,24496,36,22,2014-07-10
24495,24496,37,33,2014-07-10
24495,24496,40,4,2014-07-10
24495,24496,9830,12,2014-07-10
24495,24496,11399,2,2014-07-10
24495,24496,11476,2,2014-07-10
24495,24496,11693,3,2014-07-10
24495,24496,16680,12,2014-07-10
24497,24498,34,3324,2014-07-10
24497,24498,36,22,2014-07-10
24497,24498,37,33,2014-07-10
24497,24498,40,4,2014-07-10
24497,24498,9830,12,2014-07-10
24497,24498,11399,2,2014-07-10
24497,24498,11476,2,2014-07-10
24497,24498,11692,3,2014-07-10
24497,24498,16680,12,2014-07-10
24499,24500,34,3324,2014-07-10
24499,24500,36,22,2014-07-10
24499,24500,37,33,2014-07-10
24499,24500,40,4,2014-07-10
24499,24500,9830,12,2014-07-10
24499,24500,11399,2,2014-07-10
24499,24500,11476,2,2014-07-10
24499,24500,11695,3,2014-07-10
24499,24500,16680,12,2014-07-10
24501,24502,34,3324,2014-07-10
24501,24502,36,22,2014-07-10
24501,24502,37,33,2014-07-10
24501,24502,40,4,2014-07-10
24501,24502,9830,12,2014-07-10
24501,24502,11399,2,2014-07-10
24501,24502,11476,2,2014-07-10
24501,24502,11693,3,2014-07-10
24501,24502,16680,12,2014-07-10
24503,24504,34,3324,2014-07-10
24503,24504,36,22,2014-07-10
24503,24504,37,33,2014-07-10
24503,24504,40,4,2014-07-10
24503,24504,9830,12,2014-07-10
24503,24504,11399,2,2014-07-10
24503,24504,11476,2,2014-07-10
24503,24504,11692,3,2014-07-10
24503,24504,16680,12,2014-07-10
24505,24506,34,3324,2014-07-10
24505,24506,36,22,2014-07-10
24505,24506,37,33,2014-07-10
24505,24506,40,4,2014-07-10
24505,24506,9830,12,2014-07-10
24505,24506,11399,2,2014-07-10
24505,24506,11476,2,2014-07-10
24505,24506,11694,3,2014-07-10
24505,24506,16680,12,2014-07-10
24507,24508,34,11236,2014-07-10
24507,24508,38,24,2014-07-10
24507,24508,39,21,2014-07-10
24507,24508,40,33,2014-07-10
24507,24508,9830,126,2014-07-10
24507,24508,11399,8,2014-07-10
