date,baseline_payout,baseline_ratio,adjusted_payout,adjusted_ratio
2020-02-23,351142147929.52,2.74956123655237,346837241453.008,2.81230189864495
2020-02-24,68535959724.22,0.528357707161051,63554770586.181,0.507135649473331
2020-02-25,134240544544.45,1.03805007806655,128774135721.977,1.03095765732828
2020-02-26,93019105641.54,0.716327805802858,88191135660.361,0.703180866176396
2020-02-27,126221069341.37,0.970534256224959,120960340266.533,0.963069007713283
2020-02-28,166708210977.97,1.28765533162559,162783873814.986,1.30223667369666
2020-02-29,474333944526.17,3.6821338371691,469771048450.525,3.77774770768483
2020-03-01,429107323412.77,3.26521907391357,424509129714.758,3.34395541772748
2020-03-02,109469143266.46,0.810330474850714,104053451873.905,0.796586704024823
2020-03-03,95628527926.54,0.706880654205759,91007405947.337,0.695750681085005
2020-03-04,69942699852.9,0.516453280320099,64251495837.4785,0.490669262345768
2020-03-05,106668094242.22,0.788263022275366,102459113747.351,0.783264892831761
2020-03-06,107809341422.56,0.795895963300403,95108831228.325,0.726286933064973
2020-03-07,366622926733.02,2.69840197566337,360659336378.914,2.74791586123184
2020-03-08,299845578466.64,2.16285641730119,295652906196.771,2.20637895092319
2020-03-09,98075271731.18,0.69802175577327,92738097160.2215,0.682523764272685
2020-03-10,68443866261.07,0.486907915720464,65055910837.927,0.478650079105191
2020-03-11,97984804298.14,0.701992471382083,94068157436.4095,0.697140508535694
2020-03-12,128247926500.45,0.918343959736714,124010639456.422,0.918584467846374
2020-03-13,144727888391.5,1.03342996490423,140320300493.116,1.03638132560295
2020-03-14,139467814931.16,0.995674918043128,134964426782.633,0.996647495039679
2020-03-15,125458088568.52,0.892182357079585,121787939610.681,0.895764265746503
2020-03-16,109472987626.39,0.777576772357373,105552041849.463,0.775358672876209
2020-03-17,141949579801.81,1.00442335876701,139304163368.767,1.01924042524737
2020-03-18,112062356303.97,0.788816912045438,106918190426.285,0.777995114791222
2020-03-19,116603755787.47,0.819190330484924,112980726281.893,0.820552453029668
2020-03-20,108642872633.64,0.769169368089885,103649699938.298,0.758753240534687
2020-03-21,122732232076.4,0.866947068509405,118338995295.29,0.864423646692543
2020-03-22,291917267212.16,2.06990445325781,286856323868.747,2.10386145569435
2020-03-23,121812949160.91,0.850547628630316,116958283796.095,0.844309816963683
2020-03-24,101215206211.06,0.705836647871249,97125402456.971,0.700278301574261
2020-03-25,105059704254.99,0.735302228430971,99451061015.623,0.719748258593418
2020-03-26,160289869312.2,1.12130501192724,156149905456.312,1.12978466533227
2020-03-27,101857821852.32,0.709475730902933,98215751588.4495,0.70744316116373
2020-03-28,158559485438.12,1.11031660136462,154048186188.131,1.11570149718466
2020-03-29,164625873755.95,1.15221623409107,159325118138.265,1.15333258561338
2020-03-30,194063264071.33,1.35133068123076,187783219331.238,1.35228525428588
2020-03-31,125221468768.81,0.864705096027926,118681267762.059,0.847430719102132
2020-04-01,143278047380.52,0.983432634944807,136778876952.64,0.970724083177992
2020-04-02,103522394976.71,0.705978344923477,97054613690.9375,0.684395398018686
2020-04-03,94080066769.92,0.640700794982652,87172740398.09,0.613911318363069
2020-04-04,127859266905.97,0.873023856025206,120555299843.879,0.851451031501644
2020-04-05,149672691354.05,1.02506283053981,142290805638.78,1.00831540599494
2020-04-06,116062546856.98,0.794294988105805,113215632342.488,0.801886664012631
2020-04-07,124511572894.84,0.85175281578794,120278594923.653,0.851426164615461
2020-04-08,128595032974.34,0.876122238565408,124225435122.786,0.875682074651634
2020-04-09,115764711763.14,0.785237077746471,110580825762.983,0.776070469967256
2020-04-10,107186968788.27,0.728010566218025,102076404676.218,0.717425446753917
2020-04-11,164051317866,1.11561598584185,157760645092.989,1.11033828811132
2020-04-12,141322413914.52,0.96052462122398,134865213022.057,0.948048091533636
2020-04-13,136601952504.64,0.928968734692067,130698558422.67,0.919422792893132
2020-04-14,177744122786.63,1.23121146184397,172415048188.859,1.23641835045083
2020-04-15,128876827197.36,0.885512748077558,123166477028.159,0.875913705782827
2020-04-16,118983430118.17,0.815360106357029,112888420655.744,0.800660903961158
2020-04-17,157391458863.67,1.07827452335686,151523980401.387,1.07446666091332
2020-04-18,183717140461.94,1.26314221589697,178145111953.371,1.26797711686991
2020-04-19,185359027856.42,1.26926594432362,179731481888.067,1.27393908988941
2020-04-20,101821824889.58,0.697712336983531,95972260526.358,0.680203601318131
2020-04-21,175030106988.31,1.20014703520988,169667631246.479,1.20373767561036
2020-04-22,99350740170.83,0.675332931493585,94235948362.8545,0.662697465606877
2020-04-23,184424090362.38,1.25121049387156,178305798073.478,1.25161004326927
2020-04-24,132337743789.28,0.892283266253306,128717126942.76,0.897965568369726
2020-04-25,216950820576.03,1.46227754851837,212216743360.837,1.47984950445011
2020-04-26,281908679328.64,1.88462814938454,277317880550.023,1.91755949737128
2020-04-27,131815666280.13,0.869300155296748,127480981263.389,0.869174302514348
2020-04-28,120257611406.92,0.791857973285475,114243655549.679,0.777689738919899
2020-04-29,89701982498.94,0.590744290521467,84900783404.3985,0.578122911391638
2020-04-30,100915248682.86,0.67170467946551,97470432727.2575,0.671074474753674
2020-05-01,125990685178.95,0.838254383311696,120405201569.269,0.828592428904777
2020-05-02,160080775182.64,1.06619934367141,154172381463.587,1.062292928452
2020-05-03,119924624828.92,0.796831469615986,113262299975.167,0.778570400445285
2020-05-04,175532356008.27,1.16599398458769,162103360471.638,1.1142135128999
2020-05-05,135030827936.94,0.893292799615602,128517364424.364,0.880343338259389
2020-05-06,116829130508.27,0.770944240581899,112472383997.719,0.768599495230837
2020-05-07,79750176276.3,0.526418464417295,73929893326.4295,0.505373490731444
2020-05-08,174859025062.11,1.15866551320313,169125591999.505,1.16085520340975
2020-05-09,150119815675.1,0.990718038801771,144156224935.272,0.985337519568995
2020-05-10,109473359392.75,0.72509744542316,104715513002.823,0.718468034402676
2020-05-11,121539834749.57,0.821069799258593,116194806635.971,0.813666902996913
2020-05-12,178198669311.46,1.21479853613235,173394642708.672,1.22572681069731
2020-05-13,89598077795.66,0.607291936960615,85022098376.884,0.597451503467535
2020-05-14,85315962824.69,0.577919444323305,81274333000.869,0.570785486295194
2020-05-15,136045945318.84,0.923918642198841,105074565907.617,0.73983184100551
2020-05-16,177750800475.36,1.20411672186752,173156434817.186,1.2188347823463
2020-05-17,119011582191.32,0.805368185168872,113793301108.766,0.800167964558899
2020-05-18,87377381034.25,0.602563447299134,81873752211.508,0.587171958980026
2020-05-19,97035830308.39,0.668135629747071,91528490336.892,0.655387564951242
2020-05-20,150468063655.62,1.03920998603791,144950910183.95,1.04122336541965
2020-05-21,119309289551.81,0.820137534322899,112968745306.264,0.807566644604359
2020-05-22,110266372549.49,0.758405075031922,103923556522.748,0.743411942606033
2020-05-23,128361363345.57,0.886960326516816,122229561239.016,0.878767897346335
2020-05-24,465330254090.59,3.30956107512829,458763319684.02,3.39939064417468
2020-05-25,79044654978.58,0.560469103801938,73296314800.026,0.541482234664251
2020-05-26,106971575200.37,0.760438917365752,102489359581.389,0.759201774384927
2020-05-27,100138752066.74,0.711183086921833,93854302601.6495,0.694533344728593
2020-05-28,151154616879.92,1.07076291827365,144615401033.385,1.06738804442594
2020-05-29,187033005613.31,1.31996948481331,180667623065.326,1.32856372511025
2020-05-30,182531837997.45,1.27968513780125,168335516667.512,1.22867502343927
2020-05-31,127683780149.67,0.909127372817179,121463836598.598,0.901627817406531
2020-06-01,83682626934.82,0.604656453941635,76968164858.476,0.580267837032804
2020-06-02,245568282628.94,1.7765754970849,233216147746.412,1.76072327277055
2020-06-03,124347090628.49,0.886077913612846,119238837420.737,0.886819932883552
2020-06-04,108758683936.04,0.773268067121528,103553781314.577,0.76845223936209
2020-06-05,89025597768.94,0.634012820136831,83801803825.006,0.623002601723674
2020-06-06,101203408385.48,0.724159308639752,94604890090.0805,0.706851024624682
2020-06-07,194141469724.4,1.39371892913884,187871643000.126,1.40876130626353
2020-06-08,90332928563.78,0.644705197825378,85754536930.6075,0.639261920754097
2020-06-09,123928583777.39,0.885917745804718,117785463162.143,0.879583586554114
2020-06-10,133155395940.5,0.953338746270274,127037477388.039,0.950492947242595
2020-06-11,77072315714.01,0.550816315466644,72051985500.1375,0.538127775895436
2020-06-12,89961492206.91,0.645101695768176,84978737476.9485,0.636990616113695
2020-06-13,100996773119.48,0.725391043245842,95822880206.2535,0.71947577766331
2020-06-14,97489250537.61,0.701502614693478,91456466701.096,0.688075865206152
2020-06-15,91559730855.68,0.66999456957438,85178104641.546,0.652255623559161
2020-06-16,141090906417.5,1.03517048889736,136109179278.277,1.04529122822983
2020-06-17,80691252099.54,0.589969192830604,73931308533.8795,0.56576118689153
2020-06-18,77742427776.13,0.569617231129775,71812912366.0815,0.550830726686974
2020-06-19,126710138232.36,0.935135917321283,120834638914.372,0.934038053632232
2020-06-20,108018941608.91,0.795455790456486,103631140274.069,0.799393067166795
2020-06-21,114357152994.43,0.845878503608815,110542846204.576,0.856675085203728
2020-06-22,254483012792.47,1.89073269988969,249174521664.58,1.93976051511012
2020-06-23,105787072574.57,0.781788400418085,100041809538.289,0.774394243427048
2020-06-24,244515344293.42,1.81011404752628,232090121494.594,1.79963255290699
2020-06-25,70795529110.76,0.51945516718332,65813920941.166,0.505872028818915
2020-06-26,86965652992.99,0.63993121225702,82867320810.413,0.638777312026427
2020-06-27,81577568577.72,0.600657681967773,77188091841.726,0.59523452233355
2020-06-28,199211294802.72,1.47277253687617,193299313691.851,1.49658230723553
2020-06-29,107166875114.73,0.78884718391058,104357394907.3,0.804185959298022
2020-06-30,195225823165.58,1.43816346471539,189565016650.145,1.46199040201122
2020-07-01,104454758402.99,0.76474077317662,100134666304.042,0.767391168413905
2020-07-02,86574420097.47,0.635170519916068,80962680655.9655,0.621831614357557
2020-07-03,74859999136.23,0.55062917627979,68848164870.446,0.530222314172471
2020-07-04,160971698876.17,1.18738083189194,155179056422.828,1.19873673287754
2020-07-05,113543455036.38,0.837760875798085,107815924521.497,0.833060871100837
2020-07-06,118684782445.88,0.877837223395543,112501715251.883,0.8714347811504
2020-07-07,108334244143.37,0.802546888433687,102669733286.574,0.796613273963043
2020-07-08,157282304045.77,1.17233344629892,151202844577.056,1.18078811329103
2020-07-09,79100989322.08,0.588111846433004,72955078782.909,0.568246846583565
2020-07-10,76757309258.2,0.57270839133386,70625522412.1125,0.552146464172691
2020-07-11,228818720078.47,1.71959868343234,223779595243.397,1.7627689986172
2020-07-12,302477701512.15,2.26401888877599,297164939861.826,2.33086923506306
2020-07-13,181281792716.37,1.34286409968048,175874291703.554,1.36454014854676
2020-07-14,119624468238.21,0.879964807134967,114366651176.546,0.88082572952297
2020-07-15,127992815220.29,0.946113406010028,122545714436.715,0.948628949107957
2020-07-16,193863227545.89,1.42941979281556,186547066870.942,1.44030716403915
2020-07-17,61221737628.07,0.451035078543827,56199342555.9815,0.433579837561905
2020-07-18,212867870522.53,1.57809108811067,162855574102.722,1.26486082107388
2020-07-19,119047849909.94,0.882876650613045,114675318708.292,0.894739742836466
2020-07-20,165887634372.3,1.24819475520553,160093386842.504,1.26826838712363
2020-07-21,98015327068.67,0.735256511523644,94237830360.7445,0.744268009493167
2020-07-22,84549877829.4,0.635508505739643,78475285269.241,0.620947152148694
2020-07-23,67072485801.55,0.504374413718404,61258883458.0955,0.485013423354009
2020-07-24,87448445673.65,0.659596747384631,81460871514.362,0.647170289760002
2020-07-25,84200071822.51,0.637300871143698,77717152978.5035,0.619710682396483
2020-07-26,186618791176.88,1.42222077423344,179454878201.757,1.44142101088502
2020-07-27,70058458820.98,0.53070388887204,66659730596.454,0.532057971022779
2020-07-28,118367864185.21,0.905265865841531,110992800531.247,0.894019162983256
2020-07-29,74399021732.47,0.569860990903835,71015556320.512,0.572975334036668
2020-07-30,141463901537.03,1.08775445670605,135357325326.573,1.09647062642483
2020-07-31,131409940892.22,1.00477065541822,125105356774.222,1.00745596373561
2020-08-01,263943573011.22,2.02614643218503,256530549749.065,2.07455954440937
2020-08-02,189718422021.14,1.44136867741149,183576182148.268,1.46868913952601
2020-08-03,92149744239.38,0.695054843618032,87181403798.683,0.692289323293955
2020-08-04,169446143586.92,1.28145767424912,162154426502.732,1.29117578893314
2020-08-05,126607240988.56,0.958238202762968,121033687104.238,0.96477449715688
2020-08-06,136894427322.26,1.03265419268462,129887627646.201,1.03182430419348
2020-08-07,98695838949.18,0.741073061118988,92763462283.0715,0.733538414074009
2020-08-08,255135082591.73,1.92213886544126,251020134560.474,1.98727553693349
2020-08-09,243643061431.34,1.82290836160144,238103967518.091,1.87128847330517
2020-08-10,305160804618.34,2.25810967678583,299827513263.831,2.32929032610613
2020-08-11,114703385557.68,0.832797655140368,107183706369.083,0.816232105488182
2020-08-12,106969719978.18,0.775463608070264,103632301944.968,0.78806874558939
2020-08-13,76137718299.54,0.554030697481318,68615150388.4755,0.523740940914392
2020-08-14,127660393433.51,0.932432460728406,123355864492.913,0.945388281219665
2020-08-15,126712290884.52,0.924109839915678,120841851538.893,0.924482054655912
2020-08-16,114701955141.09,0.836638521176692,110737736837.345,0.847289160404853
2020-08-17,114402239867.66,0.860656200020566,106167973587.93,0.838918720120799
2020-08-18,120763473369.41,0.9056443645325,112716434468.879,0.887917760594177
2020-08-19,89997080066.7,0.674087216222967,85408506414.8525,0.67215634344397
2020-08-20,267483951513.39,2.00529521433307,260509541808.199,2.05180741171296
2020-08-21,125668543092.35,0.932441230361927,118697249098.675,0.924825402365249
2020-08-22,120392677018.52,0.898163535935425,114619968681.3,0.898220473234954
2020-08-23,197024654937.6,1.47801665610918,191612204348.154,1.50913345767704
2020-08-24,99566102437.57,0.742316589857128,93739593903.8105,0.733466778922344
2020-08-25,123714215297.66,0.921054749931744,116102960140.35,0.90703225108177
2020-08-26,88740015778.49,0.667884349187803,80917706666.5945,0.639115381153963
2020-08-27,83328701811.83,0.629164411154608,75275820876.225,0.596703936491842
2020-08-28,70437128009.68,0.533046400139243,61296923129.1485,0.487194700001437
2020-08-29,104201502604.79,0.789887540866167,96427280355.104,0.768050151907118
2020-08-30,165763791774.48,1.25621353788026,159778852138.308,1.27243005067152
2020-08-31,336850652244.14,2.55931940475293,331335620414.562,2.64570229686058
2020-09-01,139800090742.47,1.03900408750591,132781472655.123,1.03606828386954
2020-09-02,170438535064.08,1.26493485419027,163739657773.827,1.27585179995525
2020-09-03,85849626288.44,0.635053812830889,82567156395.323,0.641176529890735
2020-09-04,337072625303.68,2.49149512624383,290205688390.19,2.25140818550074
2020-09-05,130159972637.56,0.941611372264594,122430843692.187,0.932147279018083
2020-09-06,125307204624.11,0.904234103405208,118068724115.691,0.896772806511949
2020-09-07,94666543166.49,0.681498252464969,87303721020.7165,0.661510171869704
2020-09-08,83668347383.83,0.602162629282234,78527915089.716,0.594900832014543
2020-09-09,64545780870.4,0.466833941818779,57703024514.8455,0.439420461051163
2020-09-10,93156572648.47,0.674702357625685,85734532283.3575,0.653848136546346
2020-09-11,146348668137.73,1.05854832102901,139965478283.358,1.06608898923178
2020-09-12,110448246726.79,0.797529863481207,105476931302.898,0.802005392793927
2020-09-13,119827539581.06,0.865075646887316,116057188672.897,0.882306122609309
2020-09-14,172398291835.28,1.24401686223205,166777707040.756,1.26726825511114
2020-09-15,167832121067.5,1.21966800467475,162043011374.553,1.24053782659791
2020-09-16,101153240034.14,0.731175086225103,95464394831.219,0.726731490300752
2020-09-17,110705027928.04,0.810214454869529,105837369714.604,0.815797807219179
2020-09-18,110776304398.56,0.807926781673067,105804707557.875,0.812561796860046
2020-09-19,84859414056.93,0.61762980047608,80146190388.0005,0.614220763537366
2020-09-20,247278378979.94,1.79924738760834,241156948720.785,1.84766910634089
2020-09-21,225496437313.28,1.63395438561771,219579649753.829,1.6750388425778
2020-09-22,96562602238.9,0.692625805691313,90527340579.6515,0.683426465215439
2020-09-23,199066389000.51,1.43999850658905,192992599229.09,1.47006181576366
2020-09-24,291216965963.79,2.08956871935885,284925676756.686,2.15221122119986
2020-09-25,102482601528.6,0.722709867576221,96085466014.274,0.712718006507339
2020-09-26,100100757789.46,0.704279827089223,95884834279.651,0.709523291775179
2020-09-27,177040497873.51,1.25198867603487,171963495594.439,1.27916751098872
2020-09-28,305233886716,2.14706461443737,300268823920.013,2.22096307517195
2020-09-29,113726807725.48,0.787668134641276,108271129747.029,0.787810857769872
2020-09-30,99445084430.04,0.688447285556027,94968162811.2085,0.690679647833862
2020-10-01,120631902590.95,0.839121093977214,114047943512.586,0.83350027270792
2020-10-02,114492925190.76,0.793688447374704,107802673328.08,0.785051015499256
2020-10-03,150933733254.04,1.04305534425614,143183624695.46,1.03935570788329
2020-10-04,119533787151.93,0.831387436791506,110569271171.654,0.808240540613011
2020-10-05,106318987737.33,0.750848955610181,97643067082.832,0.7255335267693
2020-10-06,154965446194.05,1.101342485442,147629727913.608,1.1046017639733
2020-10-07,418667038985.91,2.96660444530071,410959010416.031,3.0658122642172
2020-10-08,245049555735.98,1.69482322750424,237448576150.189,1.72715986976633
2020-10-09,120774540068.43,0.83180091914122,115452330643.907,0.836095006895005
2020-10-10,200075884892.4,1.3712711753523,192451942049.074,1.38663553602307
2020-10-11,136511549235.2,0.936594316540911,128206128513.534,0.921398919171114
2020-10-12,165062522387.44,1.13086709382999,156009199108.618,1.11991907719994
2020-10-13,198170055290.37,1.35778294094135,191228685081.516,1.37322304300717
2020-10-14,147998177152.3,1.00580830696538,138140799442.879,0.983838581675779
2020-10-15,441541682397.28,2.98542993825934,432745730752.197,3.06650172857099
2020-10-16,139781857653.65,0.917463702733965,131547765314.087,0.903842537273372
2020-10-17,276627629761.68,1.80826195667398,268655227416.953,1.83835328676841
2020-10-18,106755454040.63,0.687544336960033,100090486532.142,0.674409044047203
2020-10-19,106505905914.77,0.690163165966214,98384420954.4345,0.66716083247928
2020-10-20,68791305785.31,0.4445209727474,61279052916.5435,0.414481750670295
2020-10-21,126925638262.19,0.823317846545065,119008692423.178,0.808191060577769
2020-10-22,285363125626.46,1.84356310770242,235116096577.837,1.59050817751281
2020-10-23,101390298167.64,0.647853063678782,95516066576.8305,0.640995298272257
2020-10-24,160318812436.38,1.0267328597269,151424354337.741,1.01859607844302
2020-10-25,145007989179.9,0.936072948790079,138923847826.391,0.942440591574398
2020-10-26,103622623001.86,0.671223466639853,94517446597.1715,0.643514171848474
2020-10-27,190236716909.57,1.23118363274142,182896042762.574,1.2444925095277
2020-10-28,121341518582.4,0.784048284159103,114505598109.757,0.777831675070479
2020-10-29,155048060840.64,1.0022490883295,151497119999.487,1.02965708904982
2020-10-30,133863323287.7,0.86410128586277,130333328170.169,0.884270308672948
2020-10-31,89203971770.84,0.574268697729212,83062503060.468,0.561847809731874
2020-11-01,240306132020.9,1.56694618045041,230895402364.524,1.58322572025262
2020-11-02,196514137824.45,1.28172701779362,144203478703.126,0.989370409220558
2020-11-03,103329713236.8,0.679682724392372,92805734902.1765,0.644931673875201
2020-11-04,188059652910.25,1.23812248364928,176960687202.577,1.2312112657795
2020-11-05,415415655699.72,2.71768663041822,410135135185.536,2.83630540517785
2020-11-06,191160199828.75,1.21839285296628,179835321699.119,1.20964696543308
2020-11-07,160683581674.35,1.0192339628036,142552985379.737,0.954553377818575
2020-11-08,205406874417.54,1.29958501752186,197847559112.744,1.322524132893
2020-11-09,172009933790.83,1.08090191138327,161579079069.075,1.07264961081659
2020-11-10,131997744790.58,0.825907987400215,121068241644.065,0.800212434036616
2020-11-11,257695212386.28,1.61104707868953,246355382606.964,1.62724072738183
2020-11-12,283257071018.09,1.74902389153839,272782761410.993,1.77928195471545
2020-11-13,152345600512.58,0.939597053949108,141763851059.801,0.923803612344706
2020-11-14,312160988510.14,1.92150063050453,301673748943.516,1.96234436346402
2020-11-15,169656987125.31,1.02984800695788,159835779509.894,1.02486339986809
2020-11-16,138159364927.78,0.840313739384635,128878230665.148,0.828373593740702
2020-11-17,292272483785.37,1.77270779001059,284734684335.779,1.82524390507704
2020-11-18,266817901429.61,1.59885975936503,258969143539.606,1.63898632271244
2020-11-19,224840048089.36,1.33041377405677,218319593289.689,1.36342940729659
2020-11-20,154623658988.79,0.905902018980692,146381494588.79,0.904548522960574
2020-11-21,119820681910.82,0.697902013091028,108789802567.643,0.668073163137714
2020-11-22,390919089569.47,2.27446596366726,380310483656.473,2.3333603017543
2020-11-23,132199332968.38,0.757357828181187,121813465411.837,0.735527709233126
2020-11-24,208347418850.93,1.21049872927844,198700578529.062,1.21812974007426
2020-11-25,110822491629,0.640840449424554,101267329628.51,0.617844855338946
2020-11-26,165280287401.93,0.959685805574269,157970621157.745,0.968192037437457
2020-11-27,307736003986.74,1.77708549891874,297412871482.937,1.81285108168042
2020-11-28,147520528858.94,0.853609498580477,137184613809.351,0.83575831321523
2020-11-29,144622519049.99,0.835840945662012,135882893595.092,0.826943092188595
2020-11-30,91420843380.27,0.527662425320318,86385386436.6535,0.525038283524328
2020-12-01,96952757245.87,0.559716328498259,87215651771.246,0.530119744599176
2020-12-02,152267965785.64,0.87825378072697,144554515755.052,0.878088481823234
2020-12-03,114297668322.04,0.655300909875315,107116351889.487,0.646611268455147
2020-12-04,143899546884.4,0.823828121398879,133148322474.989,0.80252095657199
2020-12-05,206042830862.93,1.17979674237596,195200908860.16,1.17710446416514
2020-12-06,163429746084.97,0.929736671517969,151878246444.648,0.909997851007746
2020-12-07,140680025845.34,0.797959278140667,130406898751.692,0.77935821764185
2020-12-08,103965305903.05,0.590973345620317,93512787162.309,0.560315742229502
2020-12-09,131177216476.41,0.748891527266323,120737881947.561,0.726998604015782
2020-12-10,103044826355.88,0.587085557367646,98096559796.057,0.589600333411169
2020-12-11,374511330795.65,2.13484263508155,365570513311.706,2.19844554631693
2020-12-12,106375862595.24,0.595717014763687,100267314693.716,0.591972410077507
2020-12-13,113307780242.58,0.633627634550538,106643970963.115,0.628730659310433
2020-12-14,104577632853.99,0.590070538119798,95732464777.014,0.569779969614439
2020-12-15,117044411604.33,0.665821302029747,108930389170.035,0.654070878384719
2020-12-16,217064931893.69,1.23308976520986,207885146141.443,1.24660333444317
2020-12-17,208010738485.37,1.18021866708565,199738070141.354,1.19647657323613
2020-12-18,103305561296.55,0.589451585761899,93989753679.923,0.566461256990384
2020-12-19,102550704066.76,0.585111734445874,93601582522.266,0.564206647343703
2020-12-20,259587697935.16,1.48085318606367,249860179177.971,1.50634072067182
2020-12-21,134525722818.61,0.76314205506096,124288975368.591,0.745139405177887
2020-12-22,96327728198.54,0.552824453375628,85930966965.0635,0.52172769656906
2020-12-23,392566918911.33,2.25562132691191,384686679535.702,2.33939296278052
2020-12-24,353062709026.62,1.98876168436352,342811598017.657,2.0419100834122
2020-12-25,95272990497.48,0.528425569221334,85744982057.41,0.502575688869935
2020-12-26,92665658641.59,0.514617256201358,84500785423.154,0.496046576131917
2020-12-27,87511765819.22,0.487874620265217,81377267069.6375,0.479677701975392
2020-12-28,116328017633.87,0.649905295219044,107997568550.939,0.637897591620969
2020-12-29,92019691975.27,0.51375671321653,83557299603.002,0.493179809885381
2020-12-30,211574911134.97,1.18621028464737,204467842544.329,1.21228728050075
2020-12-31,877855667981.19,4.99074613232656,870505958113.007,5.23755527795569
2021-01-01,172596861579.73,0.940940860082888,166169650281.841,0.956421456250641
2021-01-02,436509541487.73,2.37172842340706,429957751121.29,2.46613451527532
2021-01-03,507540401236.27,2.7161285164625,500511638539.317,2.82500003645716
2021-01-04,204075509629.3,1.0669013077863,195431095006.326,1.07613594309246
2021-01-05,104959490014.92,0.54739628455406,96855303980.638,0.531956365007551
2021-01-06,127129416760.41,0.666878664592451,119402297929.946,0.659862453854312
2021-01-07,114713572907.83,0.602534510310646,106625551503.017,0.589980634082426
2021-01-08,197105174739.61,1.05689675997831,189358243593.978,1.07075932806675
2021-01-09,149638149683.52,0.799448695561527,94716434182.548,0.533514396640087
2021-01-10,262813284490.32,1.41552490049339,253257755323.414,1.44337383878743
2021-01-11,110510135519.97,0.589315954728349,105180927116.227,0.593284680734703
2021-01-12,100769968248.24,0.537238122927537,92096782099.247,0.519245133787551
2021-01-13,115291901325.21,0.613414360903386,105096775156.343,0.59131646469296
2021-01-14,181388624284.81,0.96579582676873,172889416275.769,0.97365224235861
2021-01-15,188319059453.07,1.00934880869904,178043379331.875,1.00687812971751
2021-01-16,151837539123.54,0.809326812999682,140188210097.859,0.788417522516679
2021-01-17,95633518248.71,0.510021749498112,87627451783.072,0.493187199508159
2021-01-18,82565693095.55,0.441714578940945,73463785117.194,0.414896866211233
2021-01-19,86011695885.92,0.460768129527509,73800995513.437,0.417392134283494
2021-01-20,109349378187.65,0.58970875784364,98258858933.7675,0.559829191908138
2021-01-21,82624886396.15,0.445929938484449,71035382482.4805,0.405170103118743
2021-01-22,140887867977.71,0.763932415548072,132578966513.099,0.760355307031846
2021-01-23,151970411913.12,0.823651512137405,143072621843.687,0.820411815785801
2021-01-24,233242530023.44,1.25903253445897,225086246481.415,1.2854312252797
2021-01-25,113397001158.37,0.612389812020304,103790410732.295,0.592964470912051
2021-01-26,374952224263.55,2.03577257900924,365651188134.807,2.0947576377502
2021-01-27,346256041230.68,1.84753264352307,338679454911.11,1.90479604322373
2021-01-28,463868632292.75,2.450458948381,457276108920.752,2.54425687352915
2021-01-29,90710432049.1,0.477736379075126,84513158413.6185,0.46876244179482
2021-01-30,181746961788.74,0.963256751285746,172384640904.967,0.962208602566921
2021-01-31,210176215841.05,1.11245301641674,201448930335.442,1.1222137458472
2021-02-01,209519596774.42,1.10864438921197,202818231982.738,1.12957194732377
2021-02-02,140684395341.9,0.742657533423997,131039397698.499,0.727818259699863
2021-02-03,102651526718.12,0.541590524347193,97835028973.302,0.543036720683092
2021-02-04,173471348673.77,0.924237084653208,163314410248.438,0.915466592016302
2021-02-05,137419835066.7,0.737292488041256,128804508659.337,0.727332972676274
2021-02-06,156188376507.69,0.838790155080833,147612048148.998,0.834262128066984
2021-02-07,151122009143.76,0.819756310476455,142542780823.458,0.814050194243901
2021-02-08,198252943106.74,1.07670523764266,192157275934.221,1.09868625563146
2021-02-09,119607218552.19,0.647068820051743,109962787461.363,0.626031248594086
2021-02-10,217396196170.85,1.18932784516877,208895831484.759,1.20352485258229
2021-02-11,140720320952.29,0.772336581717013,134988446084.398,0.780397734914737
2021-02-12,226790751079.81,1.25160910355075,215025306577.808,1.25027891474806
2021-02-13,154287333626.09,0.847460306343188,146496495180.942,0.847785260717014
2021-02-14,155868377898.77,0.854219361557503,150598814931.642,0.869267524411949
2021-02-15,103850638998.64,0.578005833006758,96725987653.388,0.56726364432127
2021-02-16,117765936825.05,0.656688277790075,107871494293.341,0.633738107731823
2021-02-17,201906342102.24,1.13268429930312,194420597365.332,1.14951087193725
2021-02-18,123570200996.25,0.689031128887115,114128566768.631,0.670389033493839
2021-02-19,181681631936.95,1.01587492633324,173059525578.009,1.01967448663821
2021-02-20,99394087267.03,0.560465984074885,88883028769.0535,0.528311019425525
2021-02-21,427575667808.35,2.41883936313004,417017926756.896,2.48720993873318
2021-02-22,205647494364.85,1.14161446441406,195333905754.742,1.14222476016414
2021-02-23,182783511700.85,1.00708683806488,175039914508.918,1.01585011326476
2021-02-24,236421276413.83,1.29532373446041,226471147977.267,1.30640608353633
2021-02-25,154547769202.65,0.84212630727262,140966197496.937,0.808619177603914
2021-02-26,177174395053.55,0.962904019357397,167072175671.638,0.956159706212962
2021-02-27,149223422749.5,0.809254385135401,141799572629.056,0.809652413249902
2021-02-28,261659237138.29,1.42423019528242,254138902512.1,1.45637817924021
2021-03-01,101748885505.76,0.550323682203393,89053520825.0385,0.506797902609358
2021-03-02,155541511240.5,0.843383069337451,146338246901.354,0.835141404357264
2021-03-03,290084872430.06,1.56768991594577,279728112736.844,1.59067851932982
2021-03-04,226342277242.57,1.21083031910342,218246978950.068,1.227849569528
